"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy"
"1529",1529,0,1,636.279,163.024946226946,2735956.75,1,0,0
"1534",1534,0,1,655.036,163.0249536511,553239.6875,1,0,0
"1539",1539,0,1,565.82,163.024968541558,1222282.375,1,0,0
"1541",1541,0,1,455.4,163.040212597136,347751.28125,1,0,0
"1547",1547,0,1,446.561,163.04022898408,287672.71875,1,0,0
"1553",1553,0,1,542.287,163.061281048816,793835.875,1,0,0
"1556",1556,0,1,452.926,163.061333538121,3017422.5,1,0,0
"1562",1562,0,1,636.279,164.00002928386,444682.9375,1,0,0
"1566",1566,0,1,497.701,164.057993217424,3694712.25,1,0,0
"1578",1578,0,1,498.935,164.071874235999,632429.4375,1,0,0
"1584",1584,0,1,557.129,164.510958438979,802181.75,1,0,0
"1595",1595,0,1,586.927,164.836187722604,278879.6875,1,0,0
"1606",1606,0,1,600.945,164.836221978458,408710.6875,1,0,0
"1617",1617,0,1,1257.96,164.978209783566,1004987.5625,1,0,0
"1619",1619,0,1,527.427,165.019402544815,1337765.5,1,0,0
"1626",1626,0,1,579.507,165.019618590642,844135.9375,1,0,0
"1639",1639,0,1,466.709,165.022707146793,525463.75,1,0,0
"1642",1642,0,1,578.27,165.040470917444,135380896,1,0,0
"1655",1655,0,1,447.975,165.041837998275,56096720,1,0,0
"1669",1669,0,1,438.962,165.055490263065,388507.75,1,0,0
"1683",1683,0,1,429.019,165.055703044513,328094.09375,1,0,0
"1697",1697,0,1,536.092,165.076867676177,4109716.25,1,0,0
"1711",1711,0,1,626.299,166.0146288369,10721141,1,0,0
"1715",1715,0,1,445.323,166.018011184919,4254738.5,1,0,0
"1727",1727,0,1,636.279,166.018043464721,759017.875,1,0,0
"1731",1731,0,1,447.975,166.03923718914,816618.25,1,0,0
"1743",1743,0,1,564.58,166.043884059762,4276933.5,1,0,0
"1748",1748,0,1,447.975,166.045208684281,3432706.25,1,0,0
"1760",1760,0,1,417.851,166.050897300248,3529602,1,0,0
"1764",1764,0,1,537.327,166.054368778065,517474.4375,1,0,0
"1773",1773,0,1,1259.21,166.957476578405,11494721,1,0,0
"1781",1781,0,1,645.046,167.002067147271,1110650.875,1,0,0
"1783",1783,0,1,553.422,167.021100519185,153301376,1,0,0
"1794",1794,0,1,554.659,168.018490135211,2360083.5,1,0,0
"1803",1803,0,1,553.422,168.024455866808,8490166,1,0,0
"1812",1812,0,1,589.438,168.030327527237,5083637.5,1,0,0
"1815",1815,0,1,429.019,168.030345721009,345178.03125,1,0,0
"1819",1819,0,1,353.542,168.030351051343,3559455,1,0,0
"1823",1823,0,1,411.685,168.030371157977,6985633.5,1,0,0
"1827",1827,0,1,562.108,168.077888683336,37254968,1,0,0
"1840",1840,0,1,547.23,168.077910479893,8039748.5,1,0,0
"1853",1853,0,1,690.26,168.981371150657,13024109,1,0,0
"1856",1856,0,1,747.706,169.014373779297,2789216.75,1,0,0
"1860",1860,0,1,555.894,169.025080276865,971313.1875,1,0,0
"1864",1864,0,1,543.521,169.025162792123,572544.8125,1,0,0
"1868",1868,0,1,447.975,169.06196898212,2167914.75,1,0,0
"1871",1871,0,1,426.508,169.061993595327,1349150.25,1,0,0
"1874",1874,0,1,395.584,169.062010655436,575652.1875,1,0,0
"1876",1876,0,1,560.872,169.08122948135,2884345.5,1,0,0
"1880",1880,0,1,690.26,169.984778683368,483896.09375,1,0,0
"1883",1883,0,1,301.669,170.082306926323,659824.875,1,0,0
"1885",1885,0,1,278.031,170.082422027076,7946686,1,0,0
"1887",1887,0,1,603.605,170.833356802464,409035.28125,1,0,0
