"","peakID","MSnParentPeakID","msLevel","rt","mz","intensity","Sample","GroupPeakMSn","CollisionEnergy","bin_id"
"23823",23823,10115,2,874.334,116.0709,22009.57,1,0,0,"116.07114"
"23824",23824,10115,2,874.334,80.04945,8966.001,1,0,0,"80.04949"
"23825",23825,10115,2,874.334,149.0237,8778.388,1,0,0,"149.02364"
"23826",23826,10115,2,874.334,115.0871,5073.012,1,0,0,"115.08711"
"23834",23834,10153,2,861.521,60.08113,11906.22,1,0,0,"60.08102"
"23836",23836,10180,2,846.537,176.0911,69071.18,1,1189,0,"176.09115"
"23837",23837,10180,2,846.537,72.08063,11260.35,1,1189,0,"72.08072"
"23838",23838,10180,2,846.537,107.0488,6845.666,1,1189,0,"107.04885"
"23839",23839,10180,2,846.537,135.0444,6610.211,1,1189,0,"135.04439"
"23840",23840,10180,2,846.537,70.06511,5922.257,1,1189,0,"70.06514"
"23849",23849,10182,2,761.477,147.0437,1553831,1,0,0,"147.04377"
"23850",23850,10182,2,761.477,65.03878,129998.8,1,0,0,"65.03877"
"23851",23851,10185,2,777.026,147.0437,1066179,1,2083,0,"147.04377"
"23852",23852,10185,2,777.026,91.05411,633327.2,1,2083,0,"91.05413"
"23853",23853,10185,2,777.026,119.0487,566942.9,1,2083,0,"119.04876"
"23854",23854,10185,2,777.026,260.1391,159984.3,1,2083,0,"260.13924"
"23855",23855,10185,2,777.026,65.03876,113822.7,1,2083,0,"65.03877"
"23856",23856,10237,2,853.189,224.1275,32382.87,1,1909,0,"224.12739"
"23857",23857,10237,2,853.189,242.1402,22155.81,1,1909,0,"242.13989"
"23858",23858,10237,2,853.189,70.06526,15215.79,1,1909,0,"70.06514"
"23859",23859,10237,2,853.189,71.04941,6895.569,1,1909,0,"71.0494"
"23871",23871,10244,2,711.083,103.0545,137289.8,1,0,0,"103.05449"
"23872",23872,10244,2,711.083,91.05414,117579.3,1,0,0,"91.05413"
"23873",23873,10244,2,711.083,53.03896,102456.5,1,0,0,"53.03889"
"23874",23874,10244,2,711.083,93.0699,82142.27,1,0,0,"93.06982"
"23875",23875,10244,2,711.083,95.04933,20822.45,1,0,0,"95.04936"
"23876",23876,10244,2,711.083,51.02345,14805.66,1,0,0,"51.0234"
"23877",23877,10244,2,711.083,65.03892,11153.37,1,0,0,"65.03877"
"23878",23878,10244,2,711.083,81.03329,9122.582,1,0,0,"81.03337"
"23879",23879,10244,2,711.083,77.03877,8288.046,1,0,0,"77.03872"
"23880",23880,10244,2,711.083,55.01822,8264.374,1,0,0,"55.01824"
"23883",23883,10245,2,886.824,71.0687,149368.7,1,0,0,"71.06871"
"23884",23884,10245,2,886.824,70.06516,67623.76,1,0,0,"70.06514"
"23885",23885,10245,2,886.824,117.074,32040.66,1,0,0,"117.07399"
"23886",23886,10245,2,886.824,71.06294,18514.52,1,0,0,"71.06294"
"23888",23888,10248,2,871.187,210.1318,34051.62,1,0,0,"210.13178"
"23889",23889,10248,2,871.187,70.06517,24236.29,1,0,0,"70.06514"
"23890",23890,10248,2,871.187,125.071,11440.17,1,0,0,"125.07087"
"23891",23891,10248,2,871.187,126.0742,10902.89,1,0,0,"126.07422"
"23892",23892,10248,2,871.187,71.06869,9494.17,1,0,0,"71.06871"
"23893",23893,10248,2,871.187,84.08068,7005.901,1,0,0,"84.08071"
"23896",23896,10307,2,660.93,85.02833,220196.5,1,0,0,"85.02833"
"23897",23897,10307,2,660.93,69.03368,101374.6,1,0,0,"69.03368"
"23898",23898,10307,2,660.93,53.03892,16611.31,1,0,0,"53.03889"
"23899",23899,10308,2,595.245,85.02836,61989.57,1,0,0,"85.02833"
"23900",23900,10308,2,595.245,69.03369,41454.12,1,0,0,"69.03368"
"23901",23901,10308,2,595.245,61.02856,29742,1,0,0,"61.02851"
"23902",23902,10308,2,595.245,99.04365,20113.04,1,0,0,"99.04366"
"23903",23903,10308,2,595.245,73.02859,19738.34,1,0,0,"73.02851"
"23904",23904,10308,2,595.245,57.03376,19547.32,1,0,0,"57.03369"
"23905",23905,10308,2,595.245,55.0183,14913.42,1,0,0,"55.01824"
"23906",23906,10308,2,595.245,53.03882,8746.602,1,0,0,"53.03889"
"23909",23909,10311,2,628.087,85.02828,75187.34,1,835,0,"85.02833"
"23910",23910,10311,2,628.087,61.02848,64833.24,1,835,0,"61.02851"
"23911",23911,10340,2,894.655,72.08069,12841.93,1,0,0,"72.08072"
"23912",23912,10340,2,894.655,138.0911,10779.69,1,0,0,"138.09146"
"23913",23913,10340,2,894.655,70.06509,6720.732,1,0,0,"70.06514"
"23914",23914,10340,2,894.655,137.0705,6297.715,1,0,0,"137.07039"
"23917",23917,10345,2,859.071,70.06512,3552948,1,0,0,"70.06514"
"23918",23918,10345,2,859.071,71.06077,1058593,1,0,0,"71.06064"
"23919",23919,10347,2,910.865,123.091,13197.45,1,0,0,"123.09102"
"23920",23920,10347,2,910.865,122.0846,9628.164,1,0,0,"122.0846"
"23921",23921,10347,2,910.865,183.1119,9144.009,1,0,0,"183.11187"
"23922",23922,10347,2,910.865,72.08067,5950.064,1,0,0,"72.08072"
"23926",23926,10358,2,771.02,87.04388,4315454,1,0,0,"87.04389"
"23927",23927,10358,2,771.02,60.08103,252588.3,1,0,0,"60.08102"
"23928",23928,10364,2,627.721,248.1128,4820446,1,0,0,"248.11294"
"23929",23929,10364,2,627.721,87.04387,1738538,1,0,0,"87.04389"
"23930",23930,10364,2,627.721,98.05996,1717689,1,0,0,"98.05999"
"23931",23931,10364,2,627.721,70.06514,955282.8,1,0,0,"70.06514"
"23932",23932,10364,2,627.721,69.03368,877278.6,1,0,0,"69.03368"
"23933",23933,10364,2,627.721,86.06013,834061,1,0,0,"86.06014"
"23934",23934,10364,2,627.721,97.02833,692888.9,1,0,0,"97.02839"
"23935",23935,10364,2,627.721,182.0821,395626.7,1,0,0,"182.08216"
"23936",23936,10364,2,627.721,116.0711,384495.3,1,0,0,"116.07114"
"23937",23937,10364,2,627.721,128.0702,335010.2,1,0,0,"128.07032"
"23938",23938,10364,2,627.721,81.03333,222638.9,1,0,0,"81.03337"
"23939",23939,10364,2,627.721,194.082,214014,1,0,0,"194.08209"
"23940",23940,10364,2,627.721,104.071,191971.5,1,0,0,"104.071"
"23941",23941,10364,2,627.721,68.04981,183289.6,1,0,0,"68.0498"
"23942",23942,10364,2,627.721,212.0923,145850.4,1,0,0,"212.09231"
"23943",23943,10364,2,627.721,96.04403,144950.6,1,0,0,"96.04414"
"23944",23944,10364,2,627.721,110.0595,138917.1,1,0,0,"110.05976"
"23945",23945,10364,2,627.721,109.0287,136825.1,1,0,0,"109.0288"
"23946",23946,10364,2,627.721,82.065,131516.4,1,0,0,"82.065"
"23947",23947,10364,2,627.721,84.0441,111759,1,0,0,"84.04422"
"23948",23948,10364,2,627.721,164.0705,111458.6,1,0,0,"164.07061"
"23949",23949,10364,2,627.721,112.0758,107728.9,1,0,0,"112.07583"
"23950",23950,10364,2,627.721,72.04406,106881,1,0,0,"72.04411"
"23951",23951,10364,2,627.721,127.0386,106338.2,1,0,0,"127.0387"
"23952",23952,10364,2,627.721,57.03359,101384.4,1,0,0,"57.03369"
"23953",23953,10364,2,627.721,85.02826,90548.43,1,0,0,"85.02833"
"23954",23954,10364,2,627.721,144.0657,90165.58,1,0,0,"144.06586"
"23955",23955,10364,2,627.721,53.00254,80616.21,1,0,0,"53.0026"
"23956",23956,10364,2,627.721,126.0556,76593.02,1,0,0,"126.05565"
"23957",23957,10364,2,627.721,60.04472,72841.98,1,0,0,"60.04476"
"23958",23958,10364,2,627.721,112.0398,72635.92,1,0,0,"112.03985"
"23959",23959,10364,2,627.721,71.04934,72124.5,1,0,0,"71.0494"
"23960",23960,10364,2,627.721,56.04968,68135.2,1,0,0,"56.04978"
"23961",23961,10364,2,627.721,55.01818,67898.77,1,0,0,"55.01824"
"23962",23962,10364,2,627.721,100.0753,65240.84,1,0,0,"100.07534"
"23963",23963,10364,2,627.721,53.03879,65034.73,1,0,0,"53.03889"
"23964",23964,10369,2,868.982,104.1073,1914846,1,0,0,"104.10731"
"23965",23965,10369,2,868.982,60.08102,678635.9,1,0,0,"60.08102"
"23966",23966,10369,2,868.982,69.03367,214927.2,1,0,0,"69.03368"
"23967",23967,10369,2,868.982,87.04381,202292.4,1,0,0,"87.04389"
"23968",23968,10369,2,868.982,85.02833,198953.5,1,0,0,"85.02833"
"23969",23969,10369,2,868.982,73.0285,130627.3,1,0,0,"73.02851"
"23970",23970,10369,2,868.982,99.04452,114521.3,1,0,0,"99.04455"
"23971",23971,10369,2,868.982,58.0655,89699.23,1,0,0,"58.06553"
"23972",23972,10369,2,868.982,97.02843,88122.45,1,0,0,"97.02839"
"23973",23973,10369,2,868.982,57.03367,84497.91,1,0,0,"57.03369"
"23974",23974,10369,2,868.982,81.03325,68240.81,1,0,0,"81.03337"
"23975",23975,10369,2,868.982,61.0285,64039.34,1,0,0,"61.02851"
"23976",23976,10369,2,868.982,109.0288,34526.34,1,0,0,"109.0288"
"23977",23977,10370,2,898.962,70.06522,35635.96,1,3313,0,"70.06514"
"23978",23978,10370,2,898.962,195.1122,28618.3,1,3313,0,"195.11211"
"23979",23979,10370,2,898.962,398.2055,16297.57,1,3313,0,"398.2055"
"23980",23980,10370,2,898.962,125.0708,10620.5,1,3313,0,"125.07087"
"23981",23981,10370,2,898.962,167.1184,9830.064,1,3313,0,"167.1183"
"23982",23982,10370,2,898.962,98.06001,9618.989,1,3313,0,"98.05999"
"23994",23994,10378,2,670.149,85.02835,546143.9,1,0,0,"85.02833"
"23995",23995,10378,2,670.149,69.03371,164863.6,1,0,0,"69.03368"
"23996",23996,10378,2,670.149,97.02843,103079.4,1,0,0,"97.02839"
"23997",23997,10378,2,670.149,55.01831,95956.51,1,0,0,"55.01824"
"23998",23998,10378,2,670.149,109.0289,57650.68,1,0,0,"109.0288"
"23999",23999,10378,2,670.149,53.03896,43057.64,1,0,0,"53.03889"
"24000",24000,10378,2,670.149,99.05544,30061.9,1,0,0,"99.05557"
"24001",24001,10378,2,670.149,127.0386,29702.3,1,0,0,"127.0387"
"24002",24002,10378,2,670.149,71.04942,18746.7,1,0,0,"71.0494"
"24003",24003,10381,2,847.162,84.0807,1674367,1,964,0,"84.08071"
"24004",24004,10381,2,847.162,130.0858,473587.6,1,964,0,"130.08581"
"24005",24005,10381,2,847.162,56.04979,132025.7,1,964,0,"56.04978"
"24006",24006,10381,2,847.162,130.1224,130949.5,1,964,0,"130.12226"
"24007",24007,10381,2,847.162,67.05465,105447.3,1,964,0,"67.05455"
"24008",24008,10381,2,847.162,85.06465,47451.8,1,964,0,"85.06477"
"24009",24009,10381,2,847.162,158.1181,28433.16,1,964,0,"158.11793"
"24010",24010,10381,2,847.162,57.07,19072.86,1,964,0,"57.07007"
"24011",24011,10381,2,847.162,86.0965,17983.69,1,964,0,"86.09652"
"24012",24012,10384,2,877.669,70.06534,16761.09,1,0,0,"70.06514"
"24013",24013,10384,2,877.669,121.0648,16541.91,1,0,0,"121.06489"
"24015",24015,10391,2,656.939,98.06005,55667.42,1,0,0,"98.05999"
"24016",24016,10391,2,656.939,56.04982,28687.64,1,0,0,"56.04978"
"24017",24017,10391,2,656.939,71.04943,26348.42,1,0,0,"71.0494"
"24018",24018,10391,2,656.939,55.01831,26124.8,1,0,0,"55.01824"
"24019",24019,10391,2,656.939,70.06518,16120.79,1,0,0,"70.06514"
"24020",24020,10391,2,656.939,116.0702,9244.616,1,0,0,"116.07015"
"24025",24025,10392,2,845.437,112.0761,11234.33,1,0,0,"112.07583"
"24026",24026,10392,2,845.437,86.06029,10141.48,1,0,0,"86.06014"
"24027",24027,10392,2,845.437,68.04981,9831.828,1,0,0,"68.0498"
"24028",24028,10392,2,845.437,94.06466,9012.539,1,0,0,"94.06505"
"24029",24029,10392,2,845.437,130.0858,7211.913,1,0,0,"130.08581"
"24030",24030,10392,2,845.437,56.04973,6608.417,1,0,0,"56.04978"
"24041",24041,10405,2,660.793,97.02841,731015.6,1,434,0,"97.02839"
"24042",24042,10405,2,660.793,69.03374,256364.4,1,434,0,"69.03368"
"24043",24043,10405,2,660.793,81.0334,171453.7,1,434,0,"81.03337"
"24044",24044,10405,2,660.793,53.03896,78042.92,1,434,0,"53.03889"
"24045",24045,10405,2,660.793,53.0027,22801.8,1,434,0,"53.0026"
"24046",24046,10405,2,660.793,71.04966,15024.73,1,434,0,"71.0494"
"24047",24047,10405,2,660.793,85.02834,10341.13,1,434,0,"85.02833"
"24048",24048,10407,2,707.304,97.02843,75975.53,1,0,0,"97.02839"
"24049",24049,10407,2,707.304,69.0338,33167.87,1,0,0,"69.03368"
"24050",24050,10411,2,861.865,84.08076,8671687,1,0,0,"84.08071"
"24051",24051,10411,2,861.865,130.0859,2935192,1,0,0,"130.08581"
"24052",24052,10411,2,861.865,60.08107,2194821,1,0,0,"60.08102"
"24053",24053,10411,2,861.865,67.05467,736060.2,1,0,0,"67.05455"
"24054",24054,10411,2,861.865,56.04984,593971.1,1,0,0,"56.04978"
"24055",24055,10411,2,861.865,144.1381,186194,1,0,0,"144.13788"
"24056",24056,10414,2,877.258,70.06511,505915.7,1,1533,0,"70.06514"
"24057",24057,10414,2,877.258,209.1297,403684.1,1,1533,0,"209.12971"
"24058",24058,10414,2,877.258,125.0708,283922.1,1,1533,0,"125.07087"
"24059",24059,10414,2,877.258,84.08066,141833.2,1,1533,0,"84.08071"
"24060",24060,10414,2,877.258,98.05985,25724.47,1,1533,0,"98.05999"
"24061",24061,10414,2,877.258,67.05461,23781.8,1,1533,0,"67.05455"
"24062",24062,10425,2,745.29,70.06509,35887.18,1,2514,0,"70.06514"
"24063",24063,10425,2,745.29,147.1249,11636.1,1,2514,0,"147.12488"
"24066",24066,10430,2,912.985,84.08065,170786.1,1,0,0,"84.08071"
"24067",24067,10430,2,912.985,144.0805,47823.43,1,0,0,"144.08074"
"24068",24068,10430,2,912.985,144.1015,28958.72,1,0,0,"144.10184"
"24069",24069,10430,2,912.985,56.04971,12330.45,1,0,0,"56.04978"
"24070",24070,10435,2,668.878,70.0651,2089510,1,472,0,"70.06514"
"24071",24071,10435,2,668.878,112.0869,210833.1,1,472,0,"112.08703"
"24072",24072,10435,2,668.878,71.04937,59770.71,1,472,0,"71.0494"
"24073",24073,10435,2,668.878,60.0559,33907.63,1,472,0,"60.0559"
"24074",24074,10435,2,668.878,84.04395,24470.97,1,472,0,"84.04422"
"24075",24075,10438,2,684.367,70.06511,1471822,1,0,0,"70.06514"
"24076",24076,10438,2,684.367,112.0869,146541.8,1,0,0,"112.08703"
"24077",24077,10438,2,684.367,60.05582,25577.51,1,0,0,"60.0558"
"24078",24078,10442,2,914.362,62.92945,86176.87,1,0,0,"62.92941"
"24079",24079,10442,2,914.362,86.09651,74693.49,1,0,0,"86.09652"
"24080",24080,10442,2,914.362,121.9657,60450.58,1,0,0,"121.96575"
"24081",24081,10442,2,914.362,72.08073,15090.07,1,0,0,"72.08072"
"24082",24082,10442,2,914.362,60.04475,5810.359,1,0,0,"60.04476"
"24086",24086,10449,2,627.643,110.0717,7774628,1,0,0,"110.07176"
"24087",24087,10449,2,627.643,83.06039,2166262,1,0,0,"83.06042"
"24088",24088,10449,2,627.643,82.05229,669857,1,0,0,"82.05229"
"24089",24089,10449,2,627.643,56.04975,614823,1,0,0,"56.04978"
"24090",24090,10449,2,627.643,68.05,155091.7,1,0,0,"68.0498"
"24091",24091,10450,2,754.666,110.0717,231316.7,1,768,0,"110.07176"
"24092",24092,10450,2,754.666,83.06034,70002.38,1,768,0,"83.06042"
"24093",24093,10450,2,754.666,93.04504,41254.68,1,768,0,"93.04514"
"24094",24094,10450,2,754.666,82.05295,23977.37,1,768,0,"82.05293"
"24095",24095,10450,2,754.666,56.04974,19118.22,1,768,0,"56.04978"
"24096",24096,10450,2,754.666,95.06058,15949.45,1,768,0,"95.06076"
"24097",24097,10450,2,754.666,81.04509,9268.695,1,768,0,"81.04506"
"24098",24098,10450,2,754.666,114.0669,9249.318,1,768,0,"114.06693"
"24102",24102,10451,2,659.351,110.0718,735439.3,1,0,0,"110.07176"
"24103",24103,10451,2,659.351,83.0604,209421,1,0,0,"83.06042"
"24104",24104,10451,2,659.351,93.04514,142342.1,1,0,0,"93.04514"
"24105",24105,10451,2,659.351,82.05298,64453.48,1,0,0,"82.05293"
"24106",24106,10451,2,659.351,56.04978,56476.35,1,0,0,"56.04978"
"24107",24107,10451,2,659.351,68.04977,16179.54,1,0,0,"68.0498"
"24108",24108,10459,2,618.436,70.06523,56232.94,1,0,0,"70.06514"
"24109",24109,10459,2,618.436,281.1109,30668.79,1,0,0,"281.11089"
"24110",24110,10459,2,618.436,147.1249,21270.16,1,0,0,"147.12488"
"24111",24111,10459,2,618.436,72.0809,15353.32,1,0,0,"72.08072"
"24112",24112,10459,2,618.436,88.07612,12417.78,1,0,0,"88.07588"
"24114",24114,10460,2,599.218,55.05473,97782.31,1,0,0,"55.05468"
"24115",24115,10460,2,599.218,83.04899,81048.92,1,0,0,"83.04895"
"24116",24116,10460,2,599.218,53.0027,11997.55,1,0,0,"53.0026"
"24117",24117,10464,2,629.166,72.0807,162604.3,1,0,0,"72.08072"
"24118",24118,10464,2,629.166,215.1038,31096.89,1,0,0,"215.10376"
"24119",24119,10464,2,629.166,167.0813,24076.03,1,0,0,"167.08158"
"24120",24120,10464,2,629.166,198.1111,22464.07,1,0,0,"198.11122"
"24121",24121,10464,2,629.166,70.06514,17897.77,1,0,0,"70.06514"
"24122",24122,10467,2,639.006,72.08077,123941.8,1,0,0,"72.08072"
"24123",24123,10467,2,639.006,98.06005,91026.58,1,0,0,"98.05999"
"24124",24124,10467,2,639.006,131.1293,72461.12,1,0,0,"131.12918"
"24125",24125,10467,2,639.006,157.1085,65916.86,1,0,0,"157.10848"
"24126",24126,10467,2,639.006,55.05471,55585.34,1,0,0,"55.05468"
"24127",24127,10467,2,639.006,114.1029,49317.88,1,0,0,"114.10281"
"24128",24128,10467,2,639.006,60.05591,45395.61,1,0,0,"60.0559"
"24129",24129,10467,2,639.006,97.07651,30251.16,1,0,0,"97.07643"
"24130",24130,10467,2,639.006,115.0873,18820.07,1,0,0,"115.08711"
"24131",24131,10467,2,639.006,265.0509,18780.25,1,0,0,"265.05092"
"24132",24132,10467,2,639.006,205.0652,16199.88,1,0,0,"205.06525"
"24133",24133,10467,2,639.006,201.0561,15665.72,1,0,0,"201.05585"
"24134",24134,10467,2,639.006,70.06526,14856.29,1,0,0,"70.06514"
"24135",24135,10467,2,639.006,221.0594,13829.56,1,0,0,"221.05948"
"24136",24136,10467,2,639.006,292.0758,13608.03,1,0,0,"292.07583"
"24137",24137,10467,2,639.006,209.0608,13193.22,1,0,0,"209.06076"
"24138",24138,10467,2,639.006,293.0803,11757.11,1,0,0,"293.08024"
"24139",24139,10467,2,639.006,55.02945,11517.72,1,0,0,"55.02948"
"24140",24140,10467,2,639.006,181.0657,11312.66,1,0,0,"181.06568"
"24141",24141,10467,2,639.006,165.0699,11175.18,1,0,0,"165.07001"
"24142",24142,10467,2,639.006,237.0539,11039.33,1,0,0,"237.05392"
"24143",24143,10467,2,639.006,276.6448,10333.41,1,0,0,"276.64483"
"24144",24144,10467,2,639.006,250.0631,9591.396,1,0,0,"250.0632"
"24145",24145,10467,2,639.006,265.0839,9169.799,1,0,0,"265.08377"
"24146",24146,10467,2,639.006,249.0535,8310.163,1,0,0,"249.05352"
"24147",24147,10467,2,639.006,264.0756,7679.932,1,0,0,"264.07563"
"24148",24148,10467,2,639.006,194.0746,7287.252,1,0,0,"194.07457"
"24169",24169,10470,2,766.414,72.08067,253301.3,1,0,0,"72.08072"
"24170",24170,10470,2,766.414,72.04476,9442.248,1,0,0,"72.04465"
"24172",24172,10478,2,654.361,87.04386,671222.9,1,0,0,"87.04389"
"24173",24173,10478,2,654.361,69.03365,311625.6,1,0,0,"69.03368"
"24174",24174,10478,2,654.361,86.06012,165908.5,1,0,0,"86.06014"
"24175",24175,10478,2,654.361,58.06549,23507.47,1,0,0,"58.06553"
"24176",24176,10478,2,654.361,68.04979,19436.11,1,0,0,"68.0498"
"24177",24177,10478,2,654.361,53.00258,16803.93,1,0,0,"53.0026"
"24178",24178,10478,2,654.361,60.08097,7276.589,1,0,0,"60.08102"
"24179",24179,10482,2,676.354,85.02827,19405.29,1,0,0,"85.02833"
"24180",24180,10482,2,676.354,72.08062,18447.48,1,0,0,"72.08072"
"24181",24181,10482,2,676.354,276.1571,18028.76,1,0,0,"276.1563"
"24182",24182,10486,2,876.376,70.06509,9329409,1,0,0,"70.06514"
"24183",24183,10486,2,876.376,116.071,1540141,1,0,0,"116.07114"
"24184",24184,10486,2,876.376,115.0869,198563.9,1,0,0,"115.08711"
"24185",24185,10488,2,872.876,81.04505,168258.2,1,0,0,"81.04506"
"24186",24186,10488,2,872.876,124.0869,88374.59,1,0,0,"124.087"
"24187",24187,10488,2,872.876,95.06069,47541.23,1,0,0,"95.06076"
"24188",24188,10488,2,872.876,83.06031,20774.04,1,0,0,"83.06042"
"24189",24189,10488,2,872.876,125.0707,18929.82,1,0,0,"125.07087"
"24190",24190,10488,2,872.876,60.04482,10785.77,1,0,0,"60.04476"
"24191",24191,10488,2,872.876,54.03411,6684.158,1,0,0,"54.03416"
"24192",24192,10488,2,872.876,107.0604,6546.475,1,0,0,"107.06036"
"24193",24193,10488,2,872.876,84.08067,5627.258,1,0,0,"84.08071"
"24201",24201,10493,2,697.13,121.065,10389399,1,0,0,"121.06489"
"24202",24202,10493,2,697.13,103.0545,1977487,1,0,0,"103.05449"
"24203",24203,10493,2,697.13,91.05415,1633953,1,0,0,"91.05413"
"24204",24204,10493,2,697.13,93.06985,1619275,1,0,0,"93.06982"
"24205",24205,10493,2,697.13,53.03889,1210836,1,0,0,"53.03889"
"24206",24206,10493,2,697.13,95.04939,281643.2,1,0,0,"95.04936"
"24207",24207,10493,2,697.13,51.02341,165148.8,1,0,0,"51.0234"
"24208",24208,10493,2,697.13,77.03881,133290.6,1,0,0,"77.03872"
"24209",24209,10493,2,697.13,81.03337,121220.6,1,0,0,"81.03337"
"24210",24210,10494,2,744.657,121.0648,1758415,1,0,0,"121.06489"
"24211",24211,10494,2,744.657,103.0544,357898.7,1,0,0,"103.05449"
"24212",24212,10494,2,744.657,93.06975,289779,1,0,0,"93.06982"
"24213",24213,10494,2,744.657,91.05404,285305.7,1,0,0,"91.05413"
"24214",24214,10494,2,744.657,53.03885,204179.1,1,0,0,"53.03889"
"24215",24215,10494,2,744.657,95.04932,42970.27,1,0,0,"95.04936"
"24216",24216,10494,2,744.657,51.02343,30356.42,1,0,0,"51.0234"
"24217",24217,10494,2,744.657,77.03871,19272.54,1,0,0,"77.03872"
"24218",24218,10494,2,744.657,81.03395,19154.02,1,0,0,"81.03337"
"24219",24219,10503,2,633.998,72.08079,59024.44,1,0,0,"72.08072"
"24220",24220,10503,2,633.998,98.06005,42834.98,1,0,0,"98.05999"
"24221",24221,10503,2,633.998,114.1027,31555.3,1,0,0,"114.10281"
"24222",24222,10503,2,633.998,55.05475,30902.27,1,0,0,"55.05468"
"24223",24223,10503,2,633.998,131.1291,30588.43,1,0,0,"131.12918"
"24224",24224,10503,2,633.998,60.05602,20473.96,1,0,0,"60.0559"
"24225",24225,10503,2,633.998,263.069,18679.28,1,0,0,"263.06919"
"24226",24226,10503,2,633.998,178.0785,17888.19,1,0,0,"178.07836"
"24227",24227,10503,2,633.998,97.07644,15365.99,1,0,0,"97.07643"
"24228",24228,10503,2,633.998,207.0797,15302.13,1,0,0,"207.07983"
"24229",24229,10503,2,633.998,189.0709,15137.97,1,0,0,"189.0702"
"24230",24230,10503,2,633.998,115.0546,13580.71,1,0,0,"115.05434"
"24231",24231,10503,2,633.998,235.0754,12746.15,1,0,0,"235.07575"
"24232",24232,10503,2,633.998,246.6332,10257.88,1,0,0,"246.63321"
"24233",24233,10503,2,633.998,191.086,8896.855,1,0,0,"191.08582"
"24244",24244,10504,2,602.709,84.04419,47559.35,1,0,0,"84.04422"
"24245",24245,10504,2,602.709,72.08068,29220.51,1,0,0,"72.08072"
"24246",24246,10504,2,602.709,130.0504,24248.38,1,0,0,"130.05052"
"24247",24247,10504,2,602.709,98.05998,24215.68,1,0,0,"98.05999"
"24248",24248,10504,2,602.709,131.1292,20444.76,1,0,0,"131.12918"
"24249",24249,10504,2,602.709,147.0755,17928.49,1,0,0,"147.07582"
"24250",24250,10504,2,602.709,114.1029,16796.32,1,0,0,"114.10281"
"24251",24251,10504,2,602.709,60.05602,14876.72,1,0,0,"60.0559"
"24252",24252,10504,2,602.709,55.05478,11747.62,1,0,0,"55.05468"
"24253",24253,10504,2,602.709,178.0781,9245.463,1,0,0,"178.07836"
"24254",24254,10504,2,602.709,207.0797,7947.903,1,0,0,"207.07983"
"24255",24255,10504,2,602.709,235.0758,7791.554,1,0,0,"235.07575"
"24256",24256,10504,2,602.709,263.069,7065.456,1,0,0,"263.06919"
"24257",24257,10504,2,602.709,97.07644,6841.842,1,0,0,"97.07643"
"24263",24263,10505,2,896.165,70.06508,881211.6,1,0,0,"70.06514"
"24264",24264,10505,2,896.165,301.1524,248494.3,1,0,0,"301.15214"
"24265",24265,10505,2,896.165,204.0991,213348,1,0,0,"204.09937"
"24266",24266,10505,2,896.165,60.05581,185991.1,1,0,0,"60.0558"
"24267",24267,10505,2,896.165,116.0711,144603.6,1,0,0,"116.07114"
"24268",24268,10505,2,896.165,97.02832,58996.04,1,0,0,"97.02839"
"24269",24269,10505,2,896.165,130.0971,48797.88,1,0,0,"130.09705"
"24270",24270,10505,2,896.165,175.12,46030.87,1,0,0,"175.12006"
"24271",24271,10505,2,896.165,98.05987,41892.21,1,0,0,"98.05999"
"24272",24272,10505,2,896.165,71.04932,36534.46,1,0,0,"71.0494"
"24273",24273,10505,2,896.165,186.0874,36062.87,1,0,0,"186.08755"
"24274",24274,10505,2,896.165,69.03352,34076.64,1,0,0,"69.03368"
"24275",24275,10505,2,896.165,72.08069,32150.75,1,0,0,"72.08072"
"24276",24276,10505,2,896.165,274.1391,31560.48,1,0,0,"274.13909"
"24277",24277,10505,2,896.165,112.0869,30667.15,1,0,0,"112.08703"
"24278",24278,10505,2,896.165,68.04968,29781.13,1,0,0,"68.04931"
"24279",24279,10505,2,896.165,144.0657,26970.79,1,0,0,"144.06586"
"24280",24280,10505,2,896.165,158.0918,25262.31,1,0,0,"158.09178"
"24281",24281,10505,2,896.165,81.0333,23537.68,1,0,0,"81.03337"
"24282",24282,10505,2,896.165,98.03506,23205.41,1,0,0,"98.03506"
"24283",24283,10505,2,896.165,73.02849,21426.02,1,0,0,"73.02851"
"24284",24284,10505,2,896.165,80.04934,21370.07,1,0,0,"80.04949"
"24285",24285,10505,2,896.165,256.1293,19155.11,1,0,0,"256.13007"
"24286",24286,10505,2,896.165,188.1023,18290.41,1,0,0,"188.10231"
"24287",24287,10505,2,896.165,302.1364,17536.68,1,0,0,"302.13637"
"24288",24288,10505,2,896.165,112.051,16705.61,1,0,0,"112.05107"
"24289",24289,10505,2,896.165,99.04451,16000.89,1,0,0,"99.04455"
"24290",24290,10505,2,896.165,100.0506,15140.65,1,0,0,"100.05061"
"24291",24291,10505,2,896.165,96.04498,13594.36,1,0,0,"96.04498"
"24292",24292,10505,2,896.165,72.04465,12845.39,1,0,0,"72.04465"
"24293",24293,10505,2,896.165,53.0388,11545.27,1,0,0,"53.03889"
"24294",24294,10505,2,896.165,127.04,11457.65,1,0,0,"127.03996"
"24295",24295,10505,2,896.165,150.0661,10758.6,1,0,0,"150.06606"
"24296",24296,10509,2,664.034,81.03341,397453.6,1,0,0,"81.03337"
"24297",24297,10509,2,664.034,128.0705,287333.3,1,0,0,"128.07032"
