	RT	M1_1	M1_2	M1_3	M14_1	M14_2	M14_3	M18_1	M18_2	M18_3	M19_1	M19_2	M19_3	M2_1	M2_2	M2_3	M22_1	M22_2	M22_3_150410163257	M23_1	M23_2	M23_3	M24_1	M24_2	M24_3	M26_1	M26_2	M26_3	M28_1	M28_2	M28_3	M3_1	M3_2	M3_3	M4_1	M4_2	M4_3	M5_1	M5_2	M5_3	NDC24_1	NDC24_2	NDC24_3	NDC6_1	NDC6_2	NDR_3	NDC8_1	NDC8_2	NDC8_3	relation.id	relation.ship	codadw	charge
353.13752035311677	289.78502238880503	5524.541015625	1671.200927734375	3027.648193359375	5181.9365234375	5988.6376953125	8837.3671875	9146.28515625	1378.426025390625	2389.503173828125	1522.650390625	2704.817138671875	0.0	1767.625732421875	1270.910888671875	1520.2039794921875	4988.4033203125	13320.1298828125	1423.5047607421875	3718.916015625	4492.52587890625	4360.6513671875	1732.3402099609375	1205.6019287109375	1280.614501953125	2062.29248046875	1396.7713623046875	1220.2989501953125	1002.9713745117188	0.0	0.0	3542.321533203125	2402.166748046875	739.3598022460938	1662.631103515625	1192.755859375	1484.17431640625	3128.87451171875	3171.032958984375	0.0	2984.602783203125	2519.9931640625	572.1004638671875	5826.28173828125	4813.59130859375	6910.7373046875	5671.67431640625	977.03271484375	1534.185791015625	406	bp	0.8611701818362723	1
166.0266034774009	742.8661257425944	1156.1611328125	1067.4422607421875	2030.1405029296875	1781.5810546875	973.0328979492188	1223.028076171875	8132.48291015625	1528.7806396484375	2088.25732421875	1574.8321533203125	1324.8099365234375	1505.2607421875	3701.786376953125	1277.9364013671875	4372.65673828125	1719.96337890625	1861.198486328125	3419.85107421875	11032.8427734375	1182.0772705078125	1652.1767578125	1073.8311767578125	1484.4461669921875	1920.23095703125	1047.3302001953125	1579.6998291015625	3588.515380859375	1228.0740966796875	1375.47509765625	1159.0677490234375	1236.361083984375	2568.931884765625	2508.369140625	2058.0556640625	1343.0179443359375	2363.306396484375	1284.01513671875	1669.9263916015625	1381.6724853515625	1350.9921875	1459.6783447265625	901.0374145507812	1051.9737548828125	7761.74267578125	1111.7843017578125	1415.376708984375	13270.306640625	1585.6160888671875	407	bp	0.8864274320100967	1
255.7049532584099	291.7870839436849	4687.32763671875	6245.1318359375	6734.81298828125	5572.7080078125	4407.25537109375	4304.4443359375	5157.38134765625	8286.396484375	8418.32421875	7137.2978515625	6872.095703125	6941.76806640625	8444.509765625	6058.640625	8867.8603515625	6589.3447265625	5275.7587890625	2499.843017578125	11991.9638671875	6850.482421875	9299.1708984375	3796.025634765625	8803.341796875	6640.2373046875	7305.45654296875	5065.9580078125	6914.87255859375	6969.68505859375	6679.28369140625	5640.06689453125	10461.158203125	8278.6826171875	3312.174560546875	8110.2529296875	5248.58837890625	7922.9658203125	2188.71435546875	5967.62353515625	3716.4833984375	6602.1689453125	6089.12548828125	5441.82275390625	12073.55859375	13115.20703125	9324.15625	9413.7373046875	6026.51953125	12943.4296875	408	bp	0.8793500439468063	1
205.11021479975977	231.673459370931	2102.855712890625	2467.2431640625	4249.04736328125	1157.194580078125	1212.7835693359375	1011.4852294921875	2656.07763671875	6436.57958984375	3785.2587890625	3488.892822265625	2325.457275390625	1563.87158203125	4910.177734375	6065.7705078125	2311.212646484375	2435.083740234375	2439.354736328125	13052.3798828125	2988.957763671875	2734.077880859375	2619.73974609375	2617.06103515625	1406.0653076171875	3074.6123046875	3957.93408203125	2474.751708984375	1581.1510009765625	7199.28466796875	2481.31640625	3336.872314453125	4118.72998046875	1198.91259765625	1939.654296875	2608.609130859375	3498.516845703125	2203.797119140625	2499.35009765625	869.872314453125	3143.78955078125	1977.127197265625	996.5438842773438	6303.3798828125	2239.00634765625	2125.43212890625	1343.6622314453125	700.0508422851562	1538.0616455078125	3085.461181640625	409	bp	0.8860669357233611	1
181.04083251209497	664.3578732808431	7986.5693359375	6885.33544921875	10529.103515625	9579.63671875	5318.8349609375	7769.18310546875	12933.978515625	8892.962890625	11013.203125	9412.3681640625	11094.0498046875	4474.93212890625	11144.314453125	12443.6240234375	10515.2744140625	11111.26953125	12599.9248046875	10286.841796875	8567.2470703125	6675.8310546875	6367.8193359375	9686.638671875	11901.1201171875	9799.28515625	4741.59375	4110.9765625	3919.76513671875	11185.01171875	6766.37646484375	5446.26513671875	7634.51953125	5821.490234375	8594.0341796875	9488.5087890625	8546.966796875	7745.63818359375	8746.263671875	6922.6865234375	5059.4931640625	6737.044921875	7641.0908203125	8161.533203125	9724.6494140625	8234.16796875	9386.2333984375	10956.265625	6403.47607421875	12300.931640625	410	bp	0.928292656202284	1
339.0692231107091	449.8356628417969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9011.00390625	11304.9912109375	12863.734375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	411	bp	0.8696228070745886	1
203.05825783587775	390.45250129699707	7512.9228515625	5066.2685546875	6072.4970703125	5502.46337890625	12843.3779296875	7164.8056640625	7746.609375	5507.2734375	6908.14013671875	7532.40283203125	5293.32177734375	4690.24560546875	9741.3701171875	6072.3408203125	6762.494140625	5829.84228515625	6260.62353515625	6585.19091796875	8612.259765625	7409.7138671875	7089.578125	4653.27734375	9768.029296875	9425.06640625	6770.40625	6526.5546875	5867.1123046875	6229.31591796875	9557.904296875	4859.44873046875	4688.734375	6354.05712890625	6858.15234375	7026.4755859375	4503.107421875	7128.98046875	9004.90234375	8958.1513671875	8188.2724609375	7168.63818359375	6766.994140625	9229.818359375	8532.4423828125	9520.1259765625	7125.44384765625	7882.09033203125	7306.02099609375	11284.3349609375	412	bp	0.9713155776074016	1
96.98745354845636	1070.3054173787434	4349.62353515625	3753.349853515625	8063.23486328125	3771.64111328125	3276.0087890625	5440.326171875	8856.2802734375	3681.5322265625	9534.97265625	3571.63525390625	6633.00634765625	10175.9150390625	3991.0380859375	3703.1513671875	5976.3857421875	12804.4111328125	5713.498046875	3770.739990234375	6382.1357421875	4418.73779296875	7960.80615234375	4335.1884765625	6286.4580078125	4347.49560546875	4534.07373046875	10398.986328125	4183.0341796875	3444.40966796875	5652.455078125	3378.87548828125	3897.562255859375	4962.37060546875	6559.00341796875	5490.6123046875	4128.66650390625	6042.57568359375	4027.347900390625	6725.7900390625	4168.146484375	4404.87841796875	5330.3037109375	3424.302490234375	3575.28955078125	3320.67919921875	9728.1298828125	4388.08447265625	4815.1474609375	11278.1787109375	413	bp	0.8005053483378184	1
229.04363356213412	822.3542467753092	7648.86279296875	3908.8212890625	4630.63232421875	7609.92578125	3735.30517578125	1622.2520751953125	3381.64599609375	10372.19140625	3635.402099609375	9894.4794921875	12380.30859375	2255.020751953125	11229.244140625	9523.544921875	1693.695068359375	1907.408203125	6505.64892578125	8838.046875	1314.4930419921875	6325.18212890625	1556.1072998046875	8490.453125	2355.915283203125	7752.380859375	10743.9375	3659.825927734375	7048.14013671875	7891.9306640625	1890.1708984375	7764.41162109375	5290.82470703125	3905.18359375	2166.86083984375	6712.37353515625	6207.3515625	2032.8857421875	12733.087890625	3396.9873046875	6562.62353515625	4658.20947265625	1453.4986572265625	6036.2919921875	9553.912109375	8126.39794921875	5380.19921875	12759.265625	6483.447265625	4511.03759765625	414	bp	0.8898339965551777	1
665.1258154535204	700.6341247558594	5702.275390625	5539.751953125	5113.92236328125	4496.95947265625	4655.9189453125	5384.41455078125	4091.82763671875	7499.99365234375	7745.01318359375	6918.64599609375	5628.80810546875	7913.88427734375	12460.76171875	8614.080078125	9025.5947265625	7010.6533203125	7238.505859375	6124.12109375	6889.9375	7500.966796875	6680.21826171875	7952.62353515625	8931.56640625	11579.6484375	10209.7333984375	7161.10888671875	9414.3779296875	10380.390625	7295.955078125	7740.609375	6011.92626953125	6376.01513671875	6327.70361328125	10398.642578125	5971.80322265625	6676.5869140625	6791.30224609375	5973.9853515625	6856.06689453125	5923.95068359375	8130.87255859375	6757.85498046875	4548.6474609375	6823.6298828125	10534.2509765625	4574.34912109375	11897.9169921875	9925.599609375	415	bp	0.9044161622210753	1
111.99263008135686	749.153875986735	2684.62255859375	2103.14208984375	1439.4666748046875	2282.8017578125	1812.9715576171875	3501.104248046875	3814.922607421875	1964.0198974609375	2503.967529296875	1270.7640380859375	1806.0670166015625	12261.26953125	2907.287353515625	1277.8465576171875	4051.76318359375	1955.5062255859375	959.5560302734375	577.4186401367188	4558.9775390625	2933.497802734375	4062.881103515625	701.9364013671875	6005.03857421875	2058.960693359375	2811.25048828125	3649.86767578125	4049.275390625	1421.5357666015625	8582.771484375	5574.2373046875	3010.60302734375	4304.00439453125	2535.459228515625	3794.85986328125	1126.7860107421875	1921.5927734375	3845.47021484375	3846.862548828125	4953.16552734375	2711.3515625	5343.9521484375	2351.40771484375	1686.215087890625	3286.746337890625	5215.40185546875	1590.83056640625	3125.6904296875	5183.5908203125	416	bp	0.9211092000409843	1
268.079249411091	677.9480018615723	5685.1591796875	2645.576171875	4719.64599609375	4940.80322265625	2596.6474609375	2410.27685546875	4426.33447265625	3666.220947265625	4929.7998046875	4624.2265625	5290.18017578125	1909.5372314453125	3681.064697265625	4578.1396484375	2822.848876953125	3015.89697265625	4574.79345703125	4360.98681640625	2711.85107421875	1897.4793701171875	2255.29296875	6853.9716796875	4483.06494140625	4016.64501953125	4699.02880859375	3184.440673828125	2364.0654296875	3247.84033203125	2361.441650390625	2433.469482421875	3556.21728515625	2061.650146484375	2763.998046875	3452.18701171875	3176.491943359375	3096.976806640625	12207.51953125	5928.349609375	4302.20263671875	2631.3896484375	2960.6396484375	2460.671630859375	4024.3623046875	2960.98095703125	2301.3720703125	6133.015625	2006.3123779296875	4416.0166015625	417	bp	0.9353893489220853	1
360.64458084981044	973.8587938944498	5243.529296875	8497.875	7368.1796875	7932.47412109375	12138.2978515625	7846.259765625	6378.69775390625	7910.30517578125	1650.76123046875	6128.09619140625	3604.392578125	9694.66015625	4736.05859375	5060.8134765625	11090.349609375	3741.721435546875	4877.47314453125	3108.882080078125	5785.302734375	3282.345947265625	2626.045166015625	2998.6494140625	5549.99853515625	4922.1328125	3820.8837890625	8402.720703125	6074.8193359375	7815.93701171875	9287.7060546875	5226.05322265625	3605.465576171875	2535.40087890625	2852.161376953125	7530.4443359375	5806.36669921875	8050.4580078125	2838.133544921875	8748.9091796875	4723.5234375	3764.556640625	5206.71240234375	3149.343505859375	3609.3935546875	3140.4580078125	5552.251953125	3486.3505859375	6199.8515625	5306.484375	418	bp	0.9161689686102525	1
250.07006380795633	543.704729715983	3047.002685546875	3134.9599609375	3879.1552734375	2735.654052734375	3721.39208984375	7379.8193359375	3512.3466796875	3263.363525390625	4396.517578125	3543.45703125	3962.768310546875	5997.11669921875	6232.52490234375	3332.4453125	8433.4462890625	7011.740234375	4251.38330078125	3662.643798828125	8287.04296875	5700.55712890625	6446.8154296875	3385.708984375	7133.861328125	6064.189453125	7862.33154296875	9790.8564453125	9517.740234375	2759.090576171875	5838.42138671875	3997.6650390625	6158.18310546875	9364.91015625	11332.5400390625	5072.458984375	2302.529052734375	3808.298828125	2645.773193359375	3437.50244140625	3862.781005859375	4957.4248046875	4585.87158203125	6009.36962890625	4881.9599609375	7623.77978515625	10946.9775390625	6108.9501953125	11590.791015625	12051.552734375	419	bp	0.9251772054539036	1
287.19125241119485	223.97614542643228	4472.9345703125	7669.40966796875	7393.955078125	6419.46826171875	8066.87744140625	9697.4462890625	11333.2568359375	9177.1591796875	8429.9697265625	8748.3701171875	6947.9189453125	9966.5810546875	6080.66162109375	4549.75634765625	10152.04296875	7217.97705078125	7292.71533203125	7642.001953125	5578.359375	5446.6923828125	4885.20947265625	7227.02880859375	4607.6640625	3981.61962890625	5472.1923828125	9061.0166015625	10758.8359375	9779.75	12033.82421875	10537.9736328125	3852.430419921875	3345.44287109375	4200.84765625	5926.3896484375	7480.4951171875	6000.59912109375	4871.8369140625	5629.9853515625	8518.57421875	3708.900146484375	3221.8525390625	4917.06103515625	5381.55078125	5585.630859375	7505.7978515625	2636.15185546875	6119.4580078125	10448.197265625	420	bp	0.9433705727967734	1
106.00735002221391	1313.186264038086	3777.7568359375	2623.620849609375	12006.857421875	3184.670166015625	2742.355224609375	5352.6259765625	4222.576171875	3280.562744140625	9671.5751953125	2781.687255859375	4762.1689453125	5159.0703125	5743.40966796875	1449.27294921875	6026.95556640625	5121.5576171875	6933.6513671875	4123.94921875	6779.38671875	2348.610107421875	5298.6552734375	2837.4375	4423.0595703125	4086.204833984375	2593.1328125	3719.7646484375	4129.654296875	3006.060302734375	5345.92041015625	8650.3759765625	4297.28369140625	5866.99169921875	3273.578857421875	4555.638671875	2094.698974609375	6127.35302734375	4646.11572265625	9139.8662109375	5382.2900390625	2250.31591796875	6272.7333984375	1953.9541015625	2366.665283203125	3430.4326171875	2759.524658203125	1674.2298583984375	8199.0517578125	9665.865234375	421	bp	0.8913839457064474	1
195.87593214183735	1430.0593795776367	8307.9619140625	6488.80712890625	8906.6455078125	6103.94970703125	3942.915283203125	8139.537109375	11962.1572265625	4854.17724609375	9511.5390625	5919.1259765625	7265.35888671875	7901.78515625	7274.833984375	4903.19482421875	9182.5947265625	6581.8134765625	9290.0732421875	5821.53759765625	9328.6103515625	6349.06298828125	6866.10791015625	7047.85986328125	8959.9853515625	6946.287109375	5987.8935546875	8211.5712890625	9051.3525390625	5710.66552734375	9830.349609375	5822.48779296875	6584.05029296875	7255.48681640625	7928.1728515625	7750.77197265625	5514.6064453125	7854.79296875	7152.63427734375	9010.7021484375	8861.271484375	6720.21484375	8053.248046875	5501.40673828125	6530.60791015625	6812.32666015625	7002.552734375	5698.66845703125	5872.009765625	9845.5283203125	422	bp	0.9801157041057412	1
197.8741312757157	1429.0189615885417	6910.9033203125	6194.8466796875	6861.861328125	5218.771484375	4164.3193359375	7555.71875	9304.8388671875	5582.97509765625	7309.0009765625	4944.95947265625	7193.51708984375	6648.19580078125	5736.52294921875	3677.549560546875	8070.22705078125	5840.25341796875	7655.62646484375	5873.4482421875	7715.65478515625	5105.12841796875	6604.4296875	6829.9580078125	7834.06640625	6196.9580078125	5498.265625	9449.6474609375	7516.1416015625	4461.9140625	9267.767578125	3851.870849609375	5451.82177734375	6393.49658203125	7954.95361328125	6261.83154296875	5027.0751953125	7501.6181640625	5830.61865234375	8041.47998046875	6777.685546875	5492.97998046875	6944.486328125	4550.36181640625	5026.66650390625	5644.31884765625	6969.67529296875	5472.779296875	7671.93115234375	8835.556640625	422	potential bp	0.9865388181248855	
206.83978410255193	1429.973124186198	2356.044189453125	2393.9521484375	2020.8746337890625	1873.3372802734375	1823.7093505859375	2389.740966796875	3660.717529296875	2024.6326904296875	2413.373291015625	1874.9422607421875	2289.38720703125	2082.8916015625	2280.3056640625	1700.92431640625	2635.560791015625	1758.61181640625	2700.949951171875	1973.983154296875	2731.78076171875	1841.8350830078125	2498.00830078125	2132.4599609375	2723.644287109375	2170.224853515625	1940.1585693359375	2711.75146484375	2007.148193359375	1777.20361328125	2737.21533203125	2062.770751953125	1877.9443359375	2213.8076171875	2136.614501953125	2256.28466796875	1650.6317138671875	2352.748779296875	2289.3427734375	2214.192138671875	2468.132080078125	2073.160400390625	2178.59033203125	1775.869873046875	1865.359130859375	2137.860107421875	2178.571044921875	2021.6751708984375	2488.2333984375	2981.477294921875	422	potential bp	0.9475421412989233	
204.84167734824734	1429.9727071126301	2399.526123046875	2030.853515625	2494.65380859375	2086.408935546875	1816.5777587890625	2575.64599609375	3390.203857421875	1927.057861328125	2804.917236328125	1832.43603515625	2443.245849609375	2269.91162109375	2282.213134765625	1871.88671875	2706.503662109375	2028.5924072265625	2610.496826171875	2309.259033203125	2616.54541015625	1920.96484375	2334.896484375	2600.55859375	2607.0810546875	2257.429931640625	2137.350830078125	2831.203857421875	2295.618896484375	1913.782470703125	3305.395751953125	1968.0045166015625	2472.822509765625	2225.00146484375	2235.982177734375	2440.968994140625	1800.3548583984375	2691.0986328125	2196.97412109375	2469.116943359375	2725.08837890625	2160.156494140625	2363.884765625	2213.5224609375	1894.6668701171875	2186.37353515625	2044.957763671875	1962.7191162109375	2448.4033203125	3023.302490234375	422	halogen (Cl) exchange (cyano)	0.939675971027272	
199.87232547320608	1429.712079366048	1174.540283203125	1005.614990234375	1302.4493408203125	1010.3164672851562	1094.470703125	1418.6090087890625	1447.8428955078125	951.8565063476562	1253.9278564453125	940.9764404296875	1184.5546875	1143.37255859375	1333.8265380859375	828.8302001953125	1383.706298828125	1133.522216796875	1452.2864990234375	916.2930297851562	1315.333251953125	930.3780517578125	1198.830322265625	1249.7744140625	1380.3665771484375	1365.5833740234375	905.887939453125	1702.022705078125	1444.6435546875	845.4861450195312	1541.9228515625	865.4649658203125	1013.1865234375	1290.8175048828125	1285.029052734375	1226.0740966796875	935.0097045898438	1286.9102783203125	1082.4666748046875	1389.2509765625	1267.72412109375	1196.640625	1312.490234375	976.1424560546875	984.6038208007812	1113.32080078125	1114.6279296875	898.234130859375	1095.513427734375	1401.166015625	422	potential bp	0.9165903327729304	
139.9487938621389	1005.0554783033288	7946.97119140625	7231.25634765625	11941.291015625	7290.08447265625	7141.27685546875	8551.5126953125	9837.5380859375	7689.09521484375	252.08985900878906	6921.2265625	0.0	10865.892578125	8816.3037109375	7161.51220703125	7784.044921875	8962.4619140625	7802.0478515625	7218.7275390625	7657.37060546875	8611.0302734375	9240.96875	6990.95068359375	7033.904296875	7074.9267578125	8532.873046875	8551.6494140625	10004.310546875	6745.392578125	8036.29052734375	6489.5146484375	7927.0341796875	8319.60546875	8595.8369140625	7795.29638671875	7327.31591796875	7879.6640625	6449.224609375	9058.7578125	7107.88037109375	8778.353515625	7961.73291015625	6924.22998046875	7218.02783203125	7807.84619140625	8586.1171875	0.0	7982.0830078125	8945.0927734375	423	bp	0.9902900265675963	1
767.5894535172182	255.7950222439236	2380.7587890625	1792.0330810546875	1207.648193359375	1039.4725341796875	2229.0537109375	2055.627197265625	2584.594970703125	0.0	2085.866455078125	3025.90185546875	3069.350341796875	4691.27392578125	3183.839111328125	1869.2518310546875	1768.185546875	4400.24853515625	4599.49609375	11776.7685546875	4791.18701171875	3362.859619140625	3699.907470703125	5415.59619140625	2930.578857421875	3161.311767578125	2800.47900390625	6678.89306640625	5291.1396484375	2491.394775390625	5088.140625	2752.388671875	3351.711669921875	2795.21533203125	4154.00146484375	2989.925048828125	818.1583251953125	1313.187744140625	0.0	0.0	4262.76806640625	2790.8955078125	2433.60546875	7027.79931640625	4857.83056640625	3856.383056640625	3633.226806640625	3706.02490234375	2188.68896484375	3496.154052734375	424	bp	0.8924144275449429	1
323.07635966938614	544.3347930908203	2602.326904296875	5859.9287109375	5010.439453125	1486.5711669921875	6098.40869140625	5791.916015625	2404.11328125	1689.66650390625	3319.51318359375	3293.283935546875	3570.93310546875	5379.16748046875	3627.021240234375	3651.3720703125	6485.8671875	3284.95263671875	2242.279296875	4468.044921875	4375.96630859375	5685.296875	3659.458984375	2354.28271484375	5612.5498046875	4223.921875	5547.6728515625	6202.63330078125	7032.34814453125	3301.25830078125	3778.37744140625	2050.99853515625	3583.75634765625	7207.74072265625	8792.498046875	3035.931396484375	1934.30224609375	6656.11328125	1836.2437744140625	3792.93408203125	11201.4716796875	5076.49072265625	6559.591796875	6684.248046875	4412.86083984375	5277.173828125	4213.72705078125	1672.7913818359375	11750.4560546875	3861.433349609375	425	bp	0.9661355895446381	1
114.04296330180655	476.25372886657715	5418.38818359375	3456.7099609375	4648.673828125	5741.12158203125	2912.338623046875	4769.98681640625	8338.4658203125	5677.06689453125	4803.51806640625	4359.5654296875	4561.7705078125	4291.1748046875	6181.83544921875	6083.62353515625	5779.63037109375	5626.77880859375	4798.27734375	4366.59326171875	7144.7451171875	6436.685546875	8218.5400390625	3596.009765625	7573.97998046875	5970.7958984375	4556.81689453125	5885.40087890625	4346.8408203125	3852.35595703125	4917.3515625	4916.23291015625	6406.01025390625	6585.60595703125	6408.10009765625	3546.1953125	4534.2197265625	3759.595458984375	5945.04931640625	5723.18408203125	3879.039794921875	5628.74853515625	8577.58203125	5637.26513671875	5672.69482421875	5317.91357421875	11746.5498046875	5725.84619140625	6245.4697265625	9041.248046875	426	bp	0.9846890126995308	1
154.037809586367	629.800168355306	6275.50537109375	3336.5751953125	3660.68798828125	3014.3759765625	4284.18359375	6639.89404296875	4674.67236328125	3767.074951171875	4687.79736328125	3132.132080078125	1895.88671875	6807.04833984375	7397.55322265625	7007.64990234375	10808.0986328125	8899.2646484375	4329.68798828125	5353.11572265625	11427.0546875	7363.5166015625	10668.763671875	2490.527587890625	11571.8955078125	10488.2734375	5827.01611328125	5437.1328125	6046.30810546875	4158.54248046875	5226.95849609375	4423.40283203125	7509.9755859375	10461.189453125	10947.18359375	2792.938720703125	3497.109619140625	5591.6875	2688.071044921875	3895.52392578125	4829.65869140625	7764.8056640625	9550.7294921875	7889.14404296875	5462.85205078125	8534.947265625	11381.1474609375	7088.4208984375	10547.6953125	9188.09375	427	bp	0.9735058659871576	1
154.03782266929608	616.4072685241699	6275.50537109375	1985.081298828125	3660.68798828125	2565.05810546875	2317.02001953125	6639.89404296875	4674.67236328125	2371.939208984375	4687.79736328125	2234.126708984375	3405.1494140625	6807.04833984375	5260.42041015625	4445.66357421875	8383.9951171875	8899.2646484375	4246.490234375	3408.546142578125	7165.76708984375	5141.7626953125	6929.0712890625	1679.6876220703125	11571.8955078125	10488.2734375	3396.92919921875	5437.1328125	5590.40966796875	2573.788818359375	5226.95849609375	2814.061767578125	4645.57275390625	10461.189453125	10947.18359375	4496.73291015625	2557.5478515625	5591.6875	1738.3316650390625	3895.52392578125	4522.71142578125	7764.8056640625	9550.7294921875	4670.1435546875	3435.377197265625	4921.6494140625	6174.88037109375	3446.95849609375	10547.6953125	9188.09375	428	bp	0.9597351307672821	1
161.06876208727414	561.3886909484863	5619.65869140625	3559.651123046875	5083.4169921875	4682.439453125	7216.1787109375	11307.14453125	8909.7626953125	4217.30615234375	6950.015625	4880.93408203125	6727.16748046875	7734.56494140625	3708.7744140625	2858.281982421875	5665.29052734375	4182.15283203125	3214.686767578125	9443.1767578125	4639.056640625	3317.033935546875	3932.103271484375	2466.82421875	4670.6474609375	2699.19091796875	2631.581298828125	5374.2919921875	4690.32666015625	3638.626953125	7723.6416015625	4754.17041015625	3249.171630859375	4507.669921875	11534.876953125	6175.99267578125	2533.692626953125	4968.02978515625	3493.39306640625	5124.57470703125	6203.75927734375	3386.647705078125	4017.59375	6279.4052734375	3255.888916015625	4337.5927734375	7317.8427734375	2897.0400390625	5870.9716796875	6759.68115234375	429	bp	0.9756483242096208	1
103.0632959860299	1368.335210164388	2113.11572265625	2169.298095703125	4932.56494140625	1884.3968505859375	1714.1778564453125	7574.484375	5351.4228515625	1264.3863525390625	5189.84423828125	2592.071044921875	5539.486328125	4479.03564453125	2438.75	1332.6580810546875	2673.730712890625	8581.2275390625	5387.01611328125	2158.810546875	2223.378173828125	2315.521484375	3450.6630859375	1584.86669921875	6095.02734375	1972.860595703125	2502.417236328125	4502.27587890625	2966.00048828125	1983.0882568359375	2545.948486328125	1858.1002197265625	2606.526611328125	1921.0115966796875	8589.3642578125	7707.25390625	1330.785888671875	2674.404541015625	2423.082763671875	4251.98974609375	1781.875732421875	1752.46484375	2174.889404296875	1901.97900390625	2342.291748046875	2476.4892578125	11509.705078125	1443.222900390625	2140.87060546875	5096.7861328125	430	bp	0.9102877250668596	1
340.334083732149	217.71968841552734	4499.4404296875	5337.39892578125	5934.92822265625	4851.3505859375	7365.01220703125	9116.6982421875	11356.5576171875	3887.362060546875	8855.9130859375	2961.107421875	4224.49169921875	8242.0859375	4016.109619140625	1892.5809326171875	5773.072265625	5849.38134765625	3532.4345703125	3071.7861328125	5166.3154296875	3740.681640625	5834.14404296875	2717.088623046875	5515.5224609375	4941.68896484375	3165.242431640625	7376.07763671875	4648.53759765625	4501.8603515625	8090.03271484375	4341.27880859375	2574.581787109375	3928.253662109375	6621.33154296875	5927.2734375	2159.49951171875	8106.294921875	3170.335205078125	5300.87060546875	5408.95654296875	4515.25048828125	5072.6142578125	3612.929931640625	4471.83251953125	4577.6396484375	6789.837890625	2312.520751953125	5020.27099609375	7912.994140625	431	bp	0.943190189670571	1
390.1324180378167	646.5028115130485	6109.013671875	5000.9541015625	6435.3154296875	6957.26171875	3431.265380859375	4690.34228515625	0.0	6365.982421875	7528.67919921875	7415.5888671875	9630.068359375	4312.90478515625	4829.00634765625	7657.7001953125	3503.097900390625	4372.93115234375	5152.1640625	10471.953125	2566.84326171875	2471.480224609375	2937.0458984375	5895.24658203125	2984.596923828125	4229.99853515625	4378.4287109375	3552.11572265625	5016.81591796875	7367.24365234375	5870.33984375	7082.6767578125	3694.3408203125	2973.923828125	4740.59716796875	7568.2060546875	5487.64013671875	4769.15087890625	11318.2734375	4646.79931640625	6485.3134765625	2586.677001953125	2884.982421875	5154.9658203125	4463.041015625	4329.2080078125	4100.89013671875	4297.17529296875	4385.2724609375	4697.25439453125	432	bp	0.9189632899682616	1
106.02653618897577	809.7871911880818	3205.54345703125	2608.43115234375	0.0	5738.06884765625	1986.18017578125	5026.80859375	11242.13671875	5469.4765625	6761.35009765625	5465.04296875	7238.12060546875	5835.4736328125	6106.6923828125	4114.92431640625	5912.0380859375	6607.958984375	6740.666015625	3721.79833984375	5172.9384765625	3005.552978515625	4873.142578125	7056.36376953125	4300.2578125	2823.13818359375	3731.878173828125	9169.7041015625	7508.810546875	3906.072265625	5988.98486328125	4407.74853515625	2694.79443359375	3191.783203125	4378.37890625	6482.08349609375	4062.435791015625	5627.45947265625	6179.5166015625	7116.92578125	4729.20556640625	2246.48681640625	2959.980712890625	2661.67041015625	4230.91943359375	3446.425048828125	5769.8359375	5802.3125	2829.833740234375	7699.263671875	433	bp	0.9221755493701324	1
240.08425829866326	803.6601295471191	2015.7734375	1374.306640625	7143.46875	3095.265380859375	1466.8802490234375	3184.040771484375	11223.0576171875	1368.3836669921875	4373.71533203125	1154.7642822265625	4480.74267578125	3251.05126953125	2022.09033203125	1508.4749755859375	2039.3802490234375	4485.33056640625	2830.871337890625	1457.6104736328125	2965.830078125	2170.217041015625	3246.077880859375	3080.248779296875	3357.885498046875	2434.88037109375	1510.423583984375	6796.197265625	1672.7735595703125	1952.841064453125	3088.78857421875	1553.880126953125	1629.30810546875	3460.054443359375	1965.40673828125	2594.8916015625	1784.875	4635.42333984375	3226.466796875	6937.8779296875	2827.329833984375	2758.286865234375	6125.205078125	2560.06298828125	1507.23876953125	1386.7796630859375	3409.34716796875	2421.7607421875	2373.33935546875	8374.697265625	434	bp	0.8797560265207298	1
104.0109593634384	798.0635019938151	2520.885498046875	1411.9356689453125	9340.248046875	2040.51171875	1881.6260986328125	2662.6328125	9988.3359375	2062.64208984375	3674.413818359375	1903.7958984375	4376.119140625	5186.8212890625	2676.73876953125	2511.049560546875	3410.871337890625	6051.02587890625	2898.477783203125	2912.494384765625	2973.204345703125	2023.158935546875	3063.126220703125	2486.84130859375	2317.23388671875	1842.27001953125	2096.44287109375	6375.3369140625	2909.651123046875	1890.599853515625	2740.270751953125	2235.70458984375	1518.402099609375	1955.2713623046875	3596.986083984375	3215.833251953125	2049.1357421875	3934.631103515625	3256.4140625	4355.94921875	3392.123779296875	2135.706787109375	3125.630615234375	1275.32861328125	2281.268798828125	1427.3125	5100.58154296875	2009.8240966796875	2060.596435546875	4840.59765625	434	fragment?	0.9483403833524426	
