parent,child,score
157,294.16413_733.37,0.16886446886446893
178,294.16413_733.37,0.3739926739926741
233,294.16413_733.37,0.1835164835164836
52,294.1642_756.51,0.057696335078533875
114,294.1642_756.51,0.11528795811518293
157,294.1642_756.51,0.05455497382198937
178,294.1642_756.51,0.6042931937172757
235,295.11348_589.081,0.8040221914008318
26,295.14995_687.048,0.12249388753056198
89,295.14995_687.048,0.11515892420537865
98,295.14995_687.048,0.11760391198043972
157,295.14995_687.048,0.11760391198043972
176,295.14995_687.048,0.3400977995110014
233,295.14995_687.048,0.11515892420537865
86,295.15397_205.41,0.07905918057663086
103,295.15397_205.41,0.3840667678300436
169,295.15397_205.41,0.4068285280728357
188,295.15397_205.41,0.06691957511380847
59,295.22678_246.483,0.4893726937269389
170,295.22678_246.483,0.3211070110701118
13,296.06569_606.606,0.2847887323943643
120,296.06569_606.606,0.5157746478873205
202,296.06569_606.606,0.1298591549295766
60,296.0976_624.196,0.23230112119594365
120,296.0976_624.196,0.08707955152162354
182,296.0976_624.196,0.061452215696743535
235,296.0976_624.196,0.2024025627335836
109,296.09899_567.28,0.050409356725146175
157,296.09899_567.28,0.05157894736842103
190,296.09899_567.28,0.05508771929824559
208,296.09899_567.28,0.7673684210526311
61,298.09687_412.921,0.06910919540229866
90,298.09687_412.921,0.07198275862068945
152,298.09687_412.921,0.6912356321839062
157,298.09687_412.921,0.06623563218390786
207,298.09687_412.921,0.06336206896551706
157,299.16084_955.415,0.658904109589046
2,299.16086_639.816,0.365328467153283
98,299.16086_639.816,0.17554744525547367
128,299.16086_639.816,0.17189781021897732
157,299.16086_639.816,0.1937956204379553
157,300.08439_300.895,0.3860655737704933
202,300.08439_300.895,0.4106557377049196
78,300.08445_390.305,0.2975757575757589
114,300.08445_390.305,0.2672727272727285
157,300.08445_390.305,0.2733333333333346
5,300.12057_513.775,0.06094594594594562
13,300.12057_513.775,0.2204054054054042
61,300.12057_513.775,0.3555405405405387
65,300.12057_513.775,0.06094594594594562
81,300.12057_513.775,0.05959459459459428
112,300.12057_513.775,0.07040540540540502
157,300.12057_513.775,0.06229729729729696
202,300.12057_513.775,0.07716216216216175
142,301.11827_383.864,0.15036534446764094
228,301.11827_383.864,0.8137265135699373
50,301.21216_238.237,0.2034205231388326
67,301.21216_238.237,0.09476861167001993
165,301.21216_238.237,0.1209255533199193
177,301.21216_238.237,0.28993963782696125
204,301.21216_238.237,0.21951710261569374
37,302.12098_501.043,0.8340776699029143
142,303.13403_414.504,0.12101751459549698
146,303.13403_414.504,0.13519599666388735
166,303.13403_414.504,0.4212677231025881
38,304.10025_554.431,0.06021634615384601
77,304.10025_554.431,0.051802884615384494
79,304.10025_554.431,0.14314903846153812
149,304.10025_554.431,0.05420673076923065
153,304.10025_554.431,0.3811298076923068
157,304.10025_554.431,0.05781249999999985
165,304.10025_554.431,0.053004807692307566
199,304.10025_554.431,0.05540865384615372
214,304.10025_554.431,0.06021634615384601
233,304.10025_554.431,0.053004807692307566
79,304.24822_229.964,0.5738351254480286
149,304.24822_229.964,0.16164874551971326
214,304.24822_229.964,0.1759856630824373
27,306.1336_281.137,0.13743641912512652
52,306.1336_281.137,0.05401831129196314
114,306.1336_281.137,0.2940996948117993
16,306.16851_517.032,0.22914798206278106
98,306.16851_517.032,0.2381165919282519
157,306.16851_517.032,0.2022421524663684
214,306.16851_517.032,0.22017937219731012
45,306.16862_636.638,0.6781669150521611
209,306.16862_636.638,0.17593144560357676
209,307.09988_614.695,0.12544776119402984
224,307.09988_614.695,0.2769402985074627
247,307.09988_614.695,0.3478358208955224
49,307.10232_310.69,0.1825737265415542
77,307.10232_310.69,0.1262734584450397
93,307.10232_310.69,0.14235924932975816
150,307.10232_310.69,0.14235924932975816
157,307.10232_310.69,0.1289544235924928
207,307.10232_310.69,0.21206434316353798
224,307.17645_565.722,0.5352389878163075
247,307.17645_565.722,0.1041237113402062
48,307.26319_243.181,0.053602620087336114
129,307.26319_243.181,0.3068777292576411
170,307.26319_243.181,0.4651746724890818
82,308.17038_286.004,0.24605026929982085
155,308.17038_286.004,0.1096050269299822
183,308.17038_286.004,0.055745062836624865
202,308.17038_286.004,0.10062836624775598
52,308.18565_233.227,0.07513157894736801
67,308.18565_233.227,0.3488157894736823
72,308.18565_233.227,0.06592105263157859
246,308.18565_233.227,0.4777631578947342
142,309.0371_349.996,0.639130434782611
142,309.03714_335.339,0.7776785714285759
18,309.13776_846.264,0.06776978417266137
22,309.13776_846.264,0.4188489208633063
96,309.13776_846.264,0.1497841726618694
157,309.13776_846.264,0.06776978417266137
167,309.13776_846.264,0.06633093525179808
233,309.13776_846.264,0.07928057553956776
238,309.13776_846.264,0.06489208633093478
96,309.16547_796.424,0.41680286006129
151,309.16547_796.424,0.06848825331971448
81,309.16551_711.245,0.14728434504792354
89,309.16551_711.245,0.4412140575079879
167,309.16551_711.245,0.153674121405751
233,309.16551_711.245,0.17923322683706094
77,309.16551_736.276,0.06290097629009732
81,309.16551_736.276,0.12287308228730763
89,309.16551_736.276,0.16889818688981784
96,309.16551_736.276,0.21492329149232808
157,309.16551_736.276,0.06150627615062732
167,309.16551_736.276,0.06429567642956732
183,309.16551_736.276,0.06708507670850734
190,309.16551_736.276,0.06150627615062732
202,309.16551_736.276,0.06429567642956732
233,309.16551_736.276,0.0782426778242674
52,309.22704_251.436,0.1744444444444443
101,309.22704_251.436,0.215185185185185
138,309.22704_251.436,0.1485185185185184
170,309.22704_251.436,0.2411111111111109
214,309.22704_251.436,0.1299999999999999
48,310.12846_372.653,0.09356775300171566
55,310.12846_372.653,0.16732418524871426
60,310.12846_372.653,0.33627787307032736
86,310.12846_372.653,0.10643224699828517
207,310.12846_372.653,0.0721269296740998
18,310.21253_241.536,0.06423076923076915
52,310.21253_241.536,0.05782051282051275
81,310.21253_241.536,0.06294871794871787
145,310.21253_241.536,0.06423076923076915
174,310.21253_241.536,0.3616666666666663
175,310.21253_241.536,0.11679487179487165
202,310.21253_241.536,0.056538461538461475
214,310.21253_241.536,0.056538461538461475
223,310.21253_241.536,0.06551282051282042
226,310.21253_241.536,0.056538461538461475
72,311.12365_570.233,0.0720059880239519
165,311.12365_570.233,0.07799401197604769
172,311.12365_570.233,0.212724550898203
246,311.12365_570.233,0.5914670658682619
86,311.1368_254.771,0.14470938897168376
114,311.1368_254.771,0.07317436661698942
137,311.1368_254.771,0.06572280178837543
170,311.1368_254.771,0.6275707898658706
213,312.11119_482.456,0.786987071388421
52,313.17975_210.369,0.07158730158730113
68,313.17975_210.369,0.8065079365079312
137,313.17975_210.369,0.08111111111111058
52,313.23734_243.181,0.06615905245346856
59,313.23734_243.181,0.0949238578680201
127,313.23734_243.181,0.07292724196277481
163,313.23734_243.181,0.07631133671742793
170,313.23734_243.181,0.5382402707275793
14,314.15982_412.921,0.2836838750796689
191,314.15982_412.921,0.28814531548757194
46,314.1664_878.494,0.2846153846153857
116,314.1664_878.494,0.2846153846153857
157,314.1664_878.494,0.2846153846153857
35,315.1298_504.302,0.2310245310245298
75,315.1298_504.302,0.06363636363636331
80,315.1298_504.302,0.06652236652236618
139,315.1298_504.302,0.506637806637804
157,315.1298_504.302,0.06363636363636331
44,315.50208_633.586,0.2885869565217403
157,315.50208_633.586,0.3157608695652186
165,315.50208_633.586,0.2614130434782619
87,316.13673_468.549,0.7315361139369251
155,316.13673_468.549,0.05605289928789399
64,316.16158_513.775,0.06230158730158718
81,316.16158_513.775,0.06891534391534378
157,316.16158_513.775,0.06097883597883585
162,316.16158_513.775,0.5755291005290993
165,316.16158_513.775,0.08478835978835961
223,316.16158_513.775,0.06626984126984113
35,318.09499_501.043,0.15488958990536256
78,318.09499_501.043,0.1738170347003152
98,318.09499_501.043,0.16119873817034674
202,318.09499_501.043,0.29684542586750745
214,318.09499_501.043,0.1359621451104099
243,318.12953_570.233,0.7111728395061722
49,318.15485_432.115,0.13516666666666607
52,318.15485_432.115,0.07349999999999968
89,318.15485_432.115,0.09016666666666627
90,318.15485_432.115,0.07849999999999965
116,318.15485_432.115,0.09016666666666627
127,318.15485_432.115,0.07516666666666634
136,318.15485_432.115,0.07349999999999968
186,318.15485_432.115,0.22683333333333236
207,318.15485_432.115,0.11683333333333283
41,318.16867_730.481,0.21512195121951308
91,318.16867_730.481,0.4297560975609773
98,318.16867_730.481,0.2346341463414644
36,319.14979_943.404,0.5579852579852551
133,319.14979_943.404,0.13538083538083467
157,319.14979_943.404,0.13292383292383225
206,319.14979_943.404,0.11326781326781267
85,319.15411_231.552,0.7834688346883389
158,319.15411_231.552,0.14932249322493074
76,319.16114_896.485,0.16218407248450242
133,319.16114_896.485,0.6619456366237512
52,319.19042_208.697,0.17366666666666666
149,319.19042_208.697,0.17366666666666666
158,319.19042_208.697,0.247
202,319.19042_208.697,0.147
226,319.19042_208.697,0.17366666666666666
49,320.13405_460.808,0.1251893939393935
89,320.13405_460.808,0.1100378787878784
90,320.13405_460.808,0.08541666666666638
93,320.13405_460.808,0.08541666666666638
144,320.13405_460.808,0.08352272727272697
187,320.13405_460.808,0.18011363636363573
196,320.13405_460.808,0.1100378787878784
207,320.13405_460.808,0.14412878787878738
35,321.05963_438.661,0.4352657004830943
62,321.05963_438.661,0.22270531400966315
157,321.05963_438.661,0.22270531400966315
147,321.1479_286.004,0.9681992337164724
2,322.16361_767.866,0.3747967479674806
157,322.16361_767.866,0.4235772357723588
76,323.17141_565.722,0.1145583038869258
111,323.17141_565.722,0.33363957597173144
224,323.17141_565.722,0.4453003533568905
77,324.12893_705.821,0.19184397163120545
90,324.12893_705.821,0.18120567375886504
93,324.12893_705.821,0.19184397163120545
207,324.12893_705.821,0.3478723404255315
26,324.15534_348.358,0.7267223382045852
81,324.15534_348.358,0.0983298538622119
165,324.15534_348.358,0.12338204592901747
26,324.15542_452.947,0.7197826086956443
81,324.15542_452.947,0.10021739130434673
165,324.15542_452.947,0.12413043478260732
26,324.15548_374.23,0.6191747572815458
96,324.15548_374.23,0.13616504854368766
165,324.15548_374.23,0.13616504854368766
26,324.15548_417.639,0.6798230088495514
81,324.15548_417.639,0.08159292035398158
87,324.15548_417.639,0.08159292035398158
165,324.15548_417.639,0.10283185840707873
210,324.21702_220.295,0.6680000000000018
157,325.08943_460.808,0.6635135135135186
49,325.11287_513.775,0.15374771480804322
90,325.11287_513.775,0.10621572212065768
93,325.11287_513.775,0.10804387568555714
127,325.11287_513.775,0.09159049360146214
150,325.11287_513.775,0.21773308957952373
188,325.11287_513.775,0.09341864716636157
207,325.11287_513.775,0.18482632541133376
40,325.11289_668.607,0.08966535433070827
49,325.11289_668.607,0.17726377952755829
65,325.11289_668.607,0.06013779527559029
77,325.11289_668.607,0.05620078740157456
90,325.11289_668.607,0.06407480314960601
93,325.11289_668.607,0.06407480314960601
136,325.11289_668.607,0.11624015748031445
150,325.11289_668.607,0.12903543307086554
187,325.11289_668.607,0.1024606299212594
188,325.11289_668.607,0.05521653543307063
26,326.17101_297.637,0.2868531468531452
42,326.17101_297.637,0.06307692307692271
81,326.17101_297.637,0.06727272727272689
98,326.17101_297.637,0.0798601398601394
113,326.17101_297.637,0.07286713286713245
162,326.17101_297.637,0.1372027972027964
165,326.17101_297.637,0.08265734265734219
205,326.17101_297.637,0.06867132867132827
214,326.17101_297.637,0.07006993006992968
68,327.19533_208.697,0.6680297397769482
86,327.19533_208.697,0.0682775712515486
112,327.19533_208.697,0.06084262701363041
137,327.19533_208.697,0.07075588599752132
216,327.19533_208.697,0.053407682775712235
60,328.13907_419.222,0.7328024819027827
48,328.17544_652.424,0.101630434782608
52,328.17544_652.424,0.09438405797101386
53,328.17544_652.424,0.1306159420289846
72,328.17544_652.424,0.08170289855072409
77,328.17544_652.424,0.09981884057970948
116,328.17544_652.424,0.1161231884057963
127,328.17544_652.424,0.06721014492753577
138,328.17544_652.424,0.09800724637681094
207,328.17544_652.424,0.16503623188405686
77,331.14753_797.174,0.14492307692307665
112,331.14753_797.174,0.14492307692307665
153,331.14753_797.174,0.14492307692307665
199,331.14753_797.174,0.4895384615384605
112,331.14757_714.479,0.2808917197452233
199,331.14757_714.479,0.5611464968152873
52,331.19034_210.369,0.055217391304347656
68,331.19034_210.369,0.07260869565217369
86,331.19034_210.369,0.07985507246376787
103,331.19034_210.369,0.06971014492753602
127,331.19034_210.369,0.06391304347826067
137,331.19034_210.369,0.13202898550724596
155,331.19034_210.369,0.07405797101449252
217,331.19034_210.369,0.06971014492753602
221,331.19034_210.369,0.2146376811594196
226,331.19034_210.369,0.06826086956521718
248,331.19034_210.369,0.06536231884057951
59,331.24799_251.436,0.2893227091633477
170,331.24799_251.436,0.453466135458169
78,332.11056_468.549,0.27562500000000073
157,332.11056_468.549,0.27562500000000073
202,332.11056_468.549,0.2881250000000008
52,333.20596_207.039,0.09899193548387024
67,333.20596_207.039,0.0969758064516122
85,333.20596_207.039,0.5868951612903183
149,333.20596_207.039,0.1050403225806444
202,333.20596_207.039,0.05060483870967705
86,333.26348_246.483,0.14486251808972475
161,333.26348_246.483,0.06671490593342969
170,333.26348_246.483,0.6065123010130234
202,333.26348_246.483,0.09565846599131674
42,334.13967_541.633,0.4369047619047639
130,334.13967_541.633,0.2345238095238106
165,334.13967_541.633,0.2107142857142867
112,335.09473_628.893,0.25285714285714384
157,335.09473_628.893,0.2100000000000008
190,335.09473_628.893,0.2100000000000008
239,335.09473_628.893,0.2100000000000008
51,336.16523_292.609,0.061194029850746165
80,336.16523_292.609,0.06390773405698767
86,336.16523_292.609,0.0598371777476254
155,336.16523_292.609,0.07476255088195373
171,336.16523_292.609,0.3597014925373128
183,336.16523_292.609,0.08018995929443676
188,336.16523_292.609,0.06526458616010843
190,336.16523_292.609,0.06526458616010843
202,336.16523_292.609,0.13446404341926704
48,336.21679_208.697,0.06299999999999988
52,336.21679_208.697,0.0644285714285713
127,336.21679_208.697,0.060142857142857026
149,336.21679_208.697,0.06728571428571414
158,336.21679_208.697,0.6444285714285701
226,336.21679_208.697,0.06585714285714273
38,337.17161_710.377,0.39736842105263465
76,337.17161_710.377,0.236893704850363
76,337.1717_736.276,0.5028532608695626
77,337.1717_736.276,0.06399456521739097
89,337.1717_736.276,0.05991847826086925
98,337.1717_736.276,0.06807065217391269
109,337.1717_736.276,0.05991847826086925
233,337.1717_736.276,0.06671195652173878
247,337.1717_736.276,0.08573369565217348
249,337.1717_736.276,0.05991847826086925
76,337.17174_694.864,0.16361031518624686
98,337.17174_694.864,0.13495702005730695
155,337.17174_694.864,0.12922636103151894
157,337.17174_694.864,0.13209169054441294
247,337.17174_694.864,0.36991404011461415
81,338.1444_468.549,0.11718213058419212
157,338.1444_468.549,0.15154639175257692
165,338.1444_468.549,0.216838487972508
177,338.1444_468.549,0.2752577319587621
207,338.1444_468.549,0.12405498281786907
4,338.34169_233.227,0.17709497206703886
52,338.34169_233.227,0.08398510242085651
138,338.34169_233.227,0.08212290502793286
149,338.34169_233.227,0.08212290502793286
175,338.34169_233.227,0.17337057728119154
202,338.34169_233.227,0.06350093109869638
214,338.34169_233.227,0.09329608938547476
217,338.34169_233.227,0.11564245810055852
226,338.34169_233.227,0.08398510242085651
86,339.25308_216.95,0.08509968520461685
170,339.25308_216.95,0.6926547743966409
86,340.17556_254.771,0.08143631436314329
110,340.17556_254.771,0.8537940379403759
26,340.18674_290.983,0.47235188509873904
27,340.18674_290.983,0.10789946140035807
81,340.18674_290.983,0.08635547576301537
87,340.18674_290.983,0.08635547576301537
165,340.18674_290.983,0.1025134649910224
202,340.18674_290.983,0.09712746858168672
157,341.06339_460.808,0.6723684210526366
157,341.18127_751.107,0.2880239520958093
207,341.18127_751.107,0.5634730538922174
7,342.13946_633.586,0.16290143964562498
49,342.13946_633.586,0.08427464008859321
65,342.13946_633.586,0.05105204872646711
89,342.13946_633.586,0.05991140642303407
90,342.13946_633.586,0.05991140642303407
93,342.13946_633.586,0.10974529346622322
136,342.13946_633.586,0.05105204872646711
150,342.13946_633.586,0.052159468438537984
187,342.13946_633.586,0.07984496124030972
188,342.13946_633.586,0.052159468438537984
207,342.13946_633.586,0.0964562569213728
40,342.13951_701.499,0.055642361111111226
49,342.13951_701.499,0.12335069444444473
89,342.13951_701.499,0.09644097222222242
93,342.13951_701.499,0.09557291666666687
136,342.13951_701.499,0.08428819444444463
150,342.13951_701.499,0.08776041666666685
187,342.13951_701.499,0.08428819444444463
188,342.13951_701.499,0.07994791666666684
207,342.13951_701.499,0.05911458333333345
49,342.13954_714.479,0.3336257309941487
65,342.13954_714.479,0.14064327485379974
89,342.13954_714.479,0.1581871345029224
90,342.13954_714.479,0.1523391812865482
136,342.13954_714.479,0.13771929824561266
49,342.13956_665.33,0.21193029490616525
89,342.13956_665.33,0.15563002680965074
90,342.13956_665.33,0.07922252010723825
127,342.13956_665.33,0.0658176943699729
136,342.13956_665.33,0.1382037533512058
187,342.13956_665.33,0.1194369973190343
188,342.13956_665.33,0.0658176943699729
207,342.13956_665.33,0.11005361930294856
9,342.15476_304.187,0.7136029411764673
157,342.15476_304.187,0.19522058823529326
9,342.1548_348.358,0.4458515283842821
157,342.1548_348.358,0.2362445414847176
207,342.1548_348.358,0.21004366812227201
9,342.15481_332.055,0.2460240963855413
40,342.15481_332.055,0.21951807228915587
151,342.15481_332.055,0.3448192771084325
157,342.15481_332.055,0.13036144578313208
124,342.15486_412.921,0.6577398255813978
34,344.09753_491.538,0.3211419753086397
51,344.09753_491.538,0.07885802469135747
77,344.09753_491.538,0.07577160493827109
106,344.09753_491.538,0.09429012345678947
127,344.09753_491.538,0.07731481481481428
150,344.09753_491.538,0.09583333333333267
157,344.09753_491.538,0.07422839506172789
184,344.09753_491.538,0.07268518518518469
207,344.09753_491.538,0.0711419753086415
63,344.13393_534.05,0.5681177976952665
246,344.13393_534.05,0.11186513017499014
116,344.22788_284.365,0.2048888888888895
131,344.22788_284.365,0.4982222222222237
197,344.22788_284.365,0.18711111111111167
4,345.21336_294.27,0.090924956369982
86,345.21336_294.27,0.07696335078533985
91,345.21336_294.27,0.16945898778359406
98,345.21336_294.27,0.1066317626527044
202,345.21336_294.27,0.1554973821989519
204,345.21336_294.27,0.16247818499127298
214,345.21336_294.27,0.09267015706806224
240,345.21336_294.27,0.10314136125654387
52,346.25883_253.125,0.07357798165137598
86,346.25883_253.125,0.17266055045871515
170,346.25883_253.125,0.5194495412844025
202,346.25883_253.125,0.08458715596330255
86,349.2008_210.369,0.08289630512514898
137,349.2008_210.369,0.0638259833134684
221,349.2008_210.369,0.5107866507747318
66,351.12221_647.573,0.06644562334217477
105,351.12221_647.573,0.7269230769230738
157,351.12221_647.573,0.06379310344827559
233,351.12221_647.573,0.06909814323607398
11,351.17604_328.784,0.19522058823529406
31,351.17604_328.784,0.5408088235294115
202,351.17604_328.784,0.16948529411764698
81,351.21261_655.682,0.2535999999999993
113,351.21261_655.682,0.122933333333333
157,351.21261_655.682,0.1282666666666663
179,351.21261_655.682,0.15226666666666624
226,351.21261_655.682,0.12559999999999966
233,351.21261_655.682,0.15226666666666624
113,352.24414_531.443,0.8340000000000044
175,352.30572_234.884,0.29999999999999893
197,352.30572_234.884,0.6217665615141935
52,353.19594_218.622,0.21952380952380976
202,353.19594_218.622,0.2290476190476193
223,353.19594_218.622,0.43380952380952426
86,354.191_243.181,0.11869346733668305
110,354.191_243.181,0.7568844221105504
198,355.15395_249.786,0.8012978142076531
26,355.16116_435.357,0.06805135951661688
32,355.16116_435.357,0.061253776435045815
139,355.16116_435.357,0.6526435045317274
165,355.16116_435.357,0.05067975830815751
195,355.16116_435.357,0.12318731117824873
34,357.18441_968.872,0.18514056224899653
98,357.18441_968.872,0.18514056224899653
180,357.18441_968.872,0.1771084337349403
207,357.18441_968.872,0.17309236947791218
247,357.18441_968.872,0.1771084337349403
91,359.10373_286.004,0.14459016393442606
98,359.10373_286.004,0.15770491803278666
130,359.10373_286.004,0.2921311475409831
202,359.10373_286.004,0.32163934426229457
40,360.14993_652.424,0.0987470634299145
49,360.14993_652.424,0.2169929522317947
89,360.14993_652.424,0.05254502740798781
90,360.14993_652.424,0.053328112764291655
93,360.14993_652.424,0.053328112764291655
136,360.14993_652.424,0.13711824588880278
187,360.14993_652.424,0.08073610023492614
49,360.14997_705.057,0.2980148883374675
89,360.14997_705.057,0.10942928039702178
93,360.14997_705.057,0.11687344913151305
136,360.14997_705.057,0.11191066997518552
190,360.14997_705.057,0.11935483870967682
207,360.14997_705.057,0.18387096774193454
34,361.12404_493.109,0.2427769985974743
51,361.12404_493.109,0.0716690042075733
89,361.12404_493.109,0.16704067321178045
106,361.12404_493.109,0.08569424964936848
127,361.12404_493.109,0.07026647966339379
157,361.12404_493.109,0.06746143057503476
184,361.12404_493.109,0.06746143057503476
190,361.12404_493.109,0.06185133239831669
207,361.12404_493.109,0.13197755960729252
4,362.2165_502.727,0.1864963503649632
78,362.2165_502.727,0.16824817518248147
174,362.2165_502.727,0.3908759124087585
202,362.2165_502.727,0.16459854014598513
78,363.18438_791.985,0.057944732297064074
209,363.18438_791.985,0.5778065630397256
215,363.18438_791.985,0.09248704663212463
67,363.21632_208.697,0.07248062015503871
149,363.21632_208.697,0.058268733850129165
198,363.21632_208.697,0.6926356589147283
202,363.21632_208.697,0.06731266149870797
26,364.16146_465.402,0.18871428571428508
81,364.16146_465.402,0.06585714285714264
116,364.16146_465.402,0.07442857142857119
123,364.16146_465.402,0.06299999999999979
145,364.16146_465.402,0.06442857142857122
157,364.16146_465.402,0.05014285714285698
165,364.16146_465.402,0.08157142857142831
174,364.16146_465.402,0.30442857142857044
223,364.16146_465.402,0.07157142857142834
126,364.79478_611.45,0.4747739602169988
208,364.79478_611.45,0.08869801084990969
209,364.79478_611.45,0.08688969258589523
215,364.79478_611.45,0.06971066907775776
34,364.7949_636.638,0.17542158516020304
126,364.7949_636.638,0.4701096121416544
209,364.7949_636.638,0.17415682967959595
215,364.7949_636.638,0.05569139966273208
22,365.10546_670.77,0.28364779874214
78,365.10546_670.77,0.2710691823899386
157,365.10546_670.77,0.28364779874214
63,365.19167_313.268,0.3666666666666646
81,365.19167_313.268,0.0775322283609572
102,365.19167_313.268,0.12357274401473226
182,365.19167_313.268,0.09042357274401422
202,365.19167_313.268,0.16961325966850732
207,365.19167_313.268,0.07937384898710821
86,365.19595_225.881,0.05504941985388912
232,365.19595_225.881,0.7740008594757196
248,366.0794_493.109,0.7815789473684205
157,366.095_444.82,0.658904109589046
86,366.19963_224.227,0.08432510885341057
137,366.19963_224.227,0.13947750362844674
149,366.19963_224.227,0.07561683599419433
221,366.19963_224.227,0.6169811320754706
86,366.22731_210.369,0.06882776686313039
221,366.22731_210.369,0.7918140144073353
91,367.15_504.302,0.9382522671063588
52,367.21161_212.026,0.0962209302325582
67,367.21161_212.026,0.08168604651162796
86,367.21161_212.026,0.14854651162790708
202,367.21161_212.026,0.058430232558139575
212,367.21161_212.026,0.1252906976744187
221,367.21161_212.026,0.4130813953488375
52,369.11816_290.983,0.0791228070175438
174,369.11816_290.983,0.1615789473684209
202,369.11816_290.983,0.0791228070175438
224,369.11816_290.983,0.6370175438596487
47,369.20378_248.128,0.27965116279069946
52,369.20378_248.128,0.1866279069767454
86,369.20378_248.128,0.3901162790697699
113,369.24965_839.514,0.30170454545454684
144,369.24965_839.514,0.2619318181818194
233,369.24965_839.514,0.2960227272727286
22,370.16089_491.538,0.6747991967871451
157,370.16089_491.538,0.060341365461847075
165,370.16089_491.538,0.053313253012047916
40,370.17083_311.22,0.18474576271186285
49,370.17083_311.22,0.29962335216572256
90,370.17083_311.22,0.09246704331450016
93,370.17083_311.22,0.10376647834274867
127,370.17083_311.22,0.08870056497175068
187,370.17083_311.22,0.08305084745762642
193,370.17083_311.22,0.10188323917137393
35,371.14695_327.143,0.5756250000000044
157,371.14695_327.143,0.263125000000002
198,371.16205_207.039,0.6492957746478899
62,371.31567_226.502,0.12375296912113973
140,371.31567_226.502,0.3779097387173384
175,371.31567_226.502,0.34940617577197025
214,371.31567_226.502,0.08812351543942963
130,372.18873_541.633,0.553838771593091
157,372.18873_541.633,0.05959692898272561
165,372.18873_541.633,0.052879078694817734
177,372.18873_541.633,0.05767754318618051
90,372.18967_636.638,0.05179324894514766
98,372.18967_636.638,0.0591772151898734
207,372.18967_636.638,0.054957805907172974
209,372.18967_636.638,0.43786919831223614
214,372.18967_636.638,0.05601265822784808
229,372.18967_636.638,0.17837552742616028
247,372.18967_636.638,0.08765822784810122
90,372.18974_617.886,0.058802395209580825
98,372.18974_617.886,0.0683832335329341
125,372.18974_617.886,0.05281437125748501
180,372.18974_617.886,0.06598802395209577
207,372.18974_617.886,0.0623952095808383
214,372.18974_617.886,0.06359281437125748
215,372.18974_617.886,0.17736526946107775
229,372.18974_617.886,0.357005988023952
247,372.18974_617.886,0.06479041916167662
78,374.79827_597.184,0.5507194244604298
80,374.79827_597.184,0.18381294964028716
180,374.79827_597.184,0.1766187050359706
78,374.79834_622.592,0.4204767063921976
80,374.79834_622.592,0.059696641386781976
90,374.79834_622.592,0.0586132177681471
209,374.79834_622.592,0.3543878656554698
229,374.79834_622.592,0.057529794149512224
78,374.79834_645.99,0.7243534482758559
80,374.79834_645.99,0.11012931034482666
90,374.79834_645.99,0.10797413793103357
202,378.2637_205.41,0.6391304347826111
62,379.15988_309.802,0.15587301587301586
90,379.15988_309.802,0.1463492063492063
93,379.15988_309.802,0.16222222222222216
207,379.15988_309.802,0.15904761904761902
214,379.15988_309.802,0.2987301587301586
68,379.21151_223.606,0.8796416938110692
166,379.21151_223.606,0.07833876221498319
86,382.22217_231.552,0.1507309941520461
110,382.22217_231.552,0.7062865497075992
119,382.22217_231.552,0.07470760233918096
86,383.20642_282.73,0.11883928571428608
220,383.20642_282.73,0.7554464285714309
57,386.16565_655.682,0.08213914849428833
66,386.16565_655.682,0.17663551401869082
150,386.16565_655.682,0.12056074766355088
182,386.16565_655.682,0.05721703011422614
190,386.16565_655.682,0.052024922118379835
207,386.16565_655.682,0.11329179646936607
210,386.16565_655.682,0.056178608515056884
221,387.15665_208.697,0.6391304347826098
51,387.18013_241.536,0.05305498981670042
86,387.18013_241.536,0.2078411405295308
114,387.18013_241.536,0.060183299389001826
127,387.18013_241.536,0.05814663951120143
140,387.18013_241.536,0.1691446028513232
191,387.18013_241.536,0.15794297352342102
207,387.18013_241.536,0.10397148676171042
49,388.18113_513.775,0.28989071038251363
65,388.18113_513.775,0.16967213114754096
136,388.18113_513.775,0.17240437158469946
207,388.18113_513.775,0.30081967213114746
86,388.25394_281.137,0.2798882681564256
197,388.25394_281.137,0.575977653631287
1,391.10004_311.22,0.105473684210526
19,391.10004_311.22,0.12652631578947332
51,391.10004_311.22,0.10757894736842076
57,391.10004_311.22,0.0970526315789471
157,391.10004_311.22,0.105473684210526
175,391.10004_311.22,0.29915789473684123
202,391.10004_311.22,0.105473684210526
77,393.13652_515.409,0.8155555555555615
67,394.25876_208.697,0.2178743961352661
160,394.25876_208.697,0.4449275362318848
202,394.25876_208.697,0.2178743961352661
49,397.17058_310.69,0.15226480836236872
62,397.17058_310.69,0.0535423925667826
69,397.17058_310.69,0.06051103368176515
90,397.17058_310.69,0.0581881533101043
93,397.17058_310.69,0.06515679442508683
127,397.17058_310.69,0.0535423925667826
157,397.17058_310.69,0.057026713124273876
174,397.17058_310.69,0.05121951219512175
187,397.17058_310.69,0.08490127758420407
193,397.17058_310.69,0.1139372822299647
207,397.17058_310.69,0.08373983739837365
214,397.17058_310.69,0.11161440185830383
86,398.21725_231.552,0.15264900662251638
173,398.21725_231.552,0.45728476821192
186,398.21725_231.552,0.15927152317880774
226,398.21725_231.552,0.146026490066225
57,399.14458_660.522,0.343514644351466
78,399.14458_660.522,0.2389121338912145
81,399.14458_660.522,0.07991631799163218
